txn_id,sourceTimestamp_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
72727,28,371.01,1,371.01,NaN,371.01,371.01,371.01,NaN,0.0,NaN,NaN,371.01,0.0,NaN,NaN
72798,28,652.62,1,652.62,NaN,652.62,652.62,652.62,NaN,0.0,NaN,NaN,652.62,0.0,NaN,NaN
72824,28,392.4,1,392.4,NaN,392.4,392.4,392.4,NaN,0.0,NaN,NaN,392.4,0.0,NaN,NaN
72981,28,242.1,1,242.1,NaN,242.1,242.1,242.1,NaN,0.0,NaN,NaN,242.1,0.0,NaN,NaN
73007,28,1065.79,1,1065.79,NaN,1065.79,1065.79,1065.79,NaN,0.0,NaN,NaN,1065.79,0.0,NaN,NaN
73116,28,183.58,1,183.58,NaN,183.58,183.58,183.58,NaN,0.0,NaN,NaN,183.58,0.0,NaN,NaN
73162,28,588.41,1,588.41,NaN,588.41,588.41,588.41,NaN,0.0,NaN,NaN,588.41,0.0,NaN,NaN
73391,28,728.86,1,728.86,NaN,728.86,728.86,728.86,NaN,0.0,NaN,NaN,728.86,0.0,NaN,NaN
73456,28,391.68,1,391.68,NaN,391.68,391.68,391.68,NaN,0.0,NaN,NaN,391.68,0.0,NaN,NaN
73653,28,524.61,1,524.61,NaN,524.61,524.61,524.61,NaN,0.0,NaN,NaN,524.61,0.0,NaN,NaN
73683,28,277.8,1,277.8,NaN,277.8,277.8,277.8,NaN,0.0,NaN,NaN,277.8,0.0,NaN,NaN
73822,28,504.96,1,504.96,NaN,504.96,504.96,504.96,NaN,0.0,NaN,NaN,504.96,0.0,NaN,NaN
73957,28,115.2,1,115.2,NaN,115.2,115.2,115.2,NaN,0.0,NaN,NaN,115.2,0.0,NaN,NaN
74325,28,1568.4,1,1568.4,NaN,1568.4,1568.4,1568.4,NaN,0.0,NaN,NaN,1568.4,0.0,NaN,NaN
74584,28,702.04,1,702.04,NaN,702.04,702.04,702.04,NaN,0.0,NaN,NaN,702.04,0.0,NaN,NaN
74693,28,485.78,1,485.78,NaN,485.78,485.78,485.78,NaN,0.0,NaN,NaN,485.78,0.0,NaN,NaN
74935,28,167.46,1,167.46,NaN,167.46,167.46,167.46,NaN,0.0,NaN,NaN,167.46,0.0,NaN,NaN
75005,28,33.0,1,33.0,NaN,33.0,33.0,33.0,NaN,0.0,NaN,NaN,33.0,0.0,NaN,NaN
75699,28,307.06,1,307.06,NaN,307.06,307.06,307.06,NaN,0.0,NaN,NaN,307.06,0.0,NaN,NaN
76804,28,132.54,1,132.54,NaN,132.54,132.54,132.54,NaN,0.0,NaN,NaN,132.54,0.0,NaN,NaN
76971,28,112.52,1,112.52,NaN,112.52,112.52,112.52,NaN,0.0,NaN,NaN,112.52,0.0,NaN,NaN
77225,28,306.91,1,306.91,NaN,306.91,306.91,306.91,NaN,0.0,NaN,NaN,306.91,0.0,NaN,NaN
77277,28,326.04,1,326.04,NaN,326.04,326.04,326.04,NaN,0.0,NaN,NaN,326.04,0.0,NaN,NaN
77278,28,95.78,1,95.78,NaN,95.78,95.78,95.78,NaN,0.0,NaN,NaN,95.78,0.0,NaN,NaN
77778,28,75.9,1,75.9,NaN,75.9,75.9,75.9,NaN,0.0,NaN,NaN,75.9,0.0,NaN,NaN
78023,28,107.1,1,107.1,NaN,107.1,107.1,107.1,NaN,0.0,NaN,NaN,107.1,0.0,NaN,NaN
78074,28,120.66,1,120.66,NaN,120.66,120.66,120.66,NaN,0.0,NaN,NaN,120.66,0.0,NaN,NaN
78284,28,294.4,1,294.4,NaN,294.4,294.4,294.4,NaN,0.0,NaN,NaN,294.4,0.0,NaN,NaN
78286,28,34.8,1,34.8,NaN,34.8,34.8,34.8,NaN,0.0,NaN,NaN,34.8,0.0,NaN,NaN
78402,28,310.28,1,310.28,NaN,310.28,310.28,310.28,NaN,0.0,NaN,NaN,310.28,0.0,NaN,NaN
78861,28,151.08,1,151.08,NaN,151.08,151.08,151.08,NaN,0.0,NaN,NaN,151.08,0.0,NaN,NaN
78869,28,324.7,1,324.7,NaN,324.7,324.7,324.7,NaN,0.0,NaN,NaN,324.7,0.0,NaN,NaN
78885,28,97.7,1,97.7,NaN,97.7,97.7,97.7,NaN,0.0,NaN,NaN,97.7,0.0,NaN,NaN
79077,28,573.71,1,573.71,NaN,573.71,573.71,573.71,NaN,0.0,NaN,NaN,573.71,0.0,NaN,NaN
79556,28,175.53,1,175.53,NaN,175.53,175.53,175.53,NaN,0.0,NaN,NaN,175.53,0.0,NaN,NaN
79663,28,5.43,1,5.43,NaN,5.43,5.43,5.43,NaN,0.0,NaN,NaN,5.43,0.0,NaN,NaN
79941,28,1324.3,1,1324.3,NaN,1324.3,1324.3,1324.3,NaN,0.0,NaN,NaN,1324.3,0.0,NaN,NaN
80259,28,382.24,1,382.24,NaN,382.24,382.24,382.24,NaN,0.0,NaN,NaN,382.24,0.0,NaN,NaN
80331,28,21.0,1,21.0,NaN,21.0,21.0,21.0,NaN,0.0,NaN,NaN,21.0,0.0,NaN,NaN
80404,28,1219.25,1,1219.25,NaN,1219.25,1219.25,1219.25,NaN,0.0,NaN,NaN,1219.25,0.0,NaN,NaN
80624,28,301.64,1,301.64,NaN,301.64,301.64,301.64,NaN,0.0,NaN,NaN,301.64,0.0,NaN,NaN
81018,28,287.81,1,287.81,NaN,287.81,287.81,287.81,NaN,0.0,NaN,NaN,287.81,0.0,NaN,NaN
81099,28,285.56,1,285.56,NaN,285.56,285.56,285.56,NaN,0.0,NaN,NaN,285.56,0.0,NaN,NaN
81453,28,662.66,1,662.66,NaN,662.66,662.66,662.66,NaN,0.0,NaN,NaN,662.66,0.0,NaN,NaN
81492,28,976.0,1,976.0,NaN,976.0,976.0,976.0,NaN,0.0,NaN,NaN,976.0,0.0,NaN,NaN
81663,28,366.8,1,366.8,NaN,366.8,366.8,366.8,NaN,0.0,NaN,NaN,366.8,0.0,NaN,NaN
82165,28,506.61,1,506.61,NaN,506.61,506.61,506.61,NaN,0.0,NaN,NaN,506.61,0.0,NaN,NaN
82186,28,209.5,1,209.5,NaN,209.5,209.5,209.5,NaN,0.0,NaN,NaN,209.5,0.0,NaN,NaN
82402,28,301.2,1,301.2,NaN,301.2,301.2,301.2,NaN,0.0,NaN,NaN,301.2,0.0,NaN,NaN
82885,28,367.39,1,367.39,NaN,367.39,367.39,367.39,NaN,0.0,NaN,NaN,367.39,0.0,NaN,NaN
82970,28,150.9,1,150.9,NaN,150.9,150.9,150.9,NaN,0.0,NaN,NaN,150.9,0.0,NaN,NaN
83251,28,462.5,1,462.5,NaN,462.5,462.5,462.5,NaN,0.0,NaN,NaN,462.5,0.0,NaN,NaN
83493,28,1931.6,1,1931.6,NaN,1931.6,1931.6,1931.6,NaN,0.0,NaN,NaN,1931.6,0.0,NaN,NaN
83606,28,494.62,1,494.62,NaN,494.62,494.62,494.62,NaN,0.0,NaN,NaN,494.62,0.0,NaN,NaN
83618,28,587.85,1,587.85,NaN,587.85,587.85,587.85,NaN,0.0,NaN,NaN,587.85,0.0,NaN,NaN
83782,28,210.35,1,210.35,NaN,210.35,210.35,210.35,NaN,0.0,NaN,NaN,210.35,0.0,NaN,NaN
83809,28,87.3,1,87.3,NaN,87.3,87.3,87.3,NaN,0.0,NaN,NaN,87.3,0.0,NaN,NaN
83980,28,400.58,1,400.58,NaN,400.58,400.58,400.58,NaN,0.0,NaN,NaN,400.58,0.0,NaN,NaN
84224,28,242.3,1,242.3,NaN,242.3,242.3,242.3,NaN,0.0,NaN,NaN,242.3,0.0,NaN,NaN
84366,28,29.29,1,29.29,NaN,29.29,29.29,29.29,NaN,0.0,NaN,NaN,29.29,0.0,NaN,NaN
85172,28,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
85432,28,89.15,1,89.15,NaN,89.15,89.15,89.15,NaN,0.0,NaN,NaN,89.15,0.0,NaN,NaN
85436,28,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
85660,28,17.4,1,17.4,NaN,17.4,17.4,17.4,NaN,0.0,NaN,NaN,17.4,0.0,NaN,NaN
85744,28,21.2,1,21.2,NaN,21.2,21.2,21.2,NaN,0.0,NaN,NaN,21.2,0.0,NaN,NaN
86106,28,11.25,1,11.25,NaN,11.25,11.25,11.25,NaN,0.0,NaN,NaN,11.25,0.0,NaN,NaN
86232,28,283.21,1,283.21,NaN,283.21,283.21,283.21,NaN,0.0,NaN,NaN,283.21,0.0,NaN,NaN
86273,28,25.85,1,25.85,NaN,25.85,25.85,25.85,NaN,0.0,NaN,NaN,25.85,0.0,NaN,NaN
86438,28,8.85,1,8.85,NaN,8.85,8.85,8.85,NaN,0.0,NaN,NaN,8.85,0.0,NaN,NaN
86593,28,14.7,1,14.7,NaN,14.7,14.7,14.7,NaN,0.0,NaN,NaN,14.7,0.0,NaN,NaN
86703,28,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
86760,28,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
86997,28,12.6,1,12.6,NaN,12.6,12.6,12.6,NaN,0.0,NaN,NaN,12.6,0.0,NaN,NaN
87080,28,31.25,1,31.25,NaN,31.25,31.25,31.25,NaN,0.0,NaN,NaN,31.25,0.0,NaN,NaN
87173,28,22.35,1,22.35,NaN,22.35,22.35,22.35,NaN,0.0,NaN,NaN,22.35,0.0,NaN,NaN
87242,28,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
87747,28,16.8,1,16.8,NaN,16.8,16.8,16.8,NaN,0.0,NaN,NaN,16.8,0.0,NaN,NaN
88527,28,9.15,1,9.15,NaN,9.15,9.15,9.15,NaN,0.0,NaN,NaN,9.15,0.0,NaN,NaN
88730,28,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
88889,28,44.15,1,44.15,NaN,44.15,44.15,44.15,NaN,0.0,NaN,NaN,44.15,0.0,NaN,NaN
89154,28,6.95,1,6.95,NaN,6.95,6.95,6.95,NaN,0.0,NaN,NaN,6.95,0.0,NaN,NaN
89313,28,11.85,1,11.85,NaN,11.85,11.85,11.85,NaN,0.0,NaN,NaN,11.85,0.0,NaN,NaN
89468,28,11.15,1,11.15,NaN,11.15,11.15,11.15,NaN,0.0,NaN,NaN,11.15,0.0,NaN,NaN
89484,28,17.7,1,17.7,NaN,17.7,17.7,17.7,NaN,0.0,NaN,NaN,17.7,0.0,NaN,NaN
89859,28,2.71,1,2.71,NaN,2.71,2.71,2.71,NaN,0.0,NaN,NaN,2.71,0.0,NaN,NaN
89910,28,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
90404,28,13.3,1,13.3,NaN,13.3,13.3,13.3,NaN,0.0,NaN,NaN,13.3,0.0,NaN,NaN
90428,28,18.0,1,18.0,NaN,18.0,18.0,18.0,NaN,0.0,NaN,NaN,18.0,0.0,NaN,NaN
90784,28,89.55,1,89.55,NaN,89.55,89.55,89.55,NaN,0.0,NaN,NaN,89.55,0.0,NaN,NaN
90820,28,19.63,1,19.63,NaN,19.63,19.63,19.63,NaN,0.0,NaN,NaN,19.63,0.0,NaN,NaN
90853,28,25.4,1,25.4,NaN,25.4,25.4,25.4,NaN,0.0,NaN,NaN,25.4,0.0,NaN,NaN
90932,28,238.0,1,238.0,NaN,238.0,238.0,238.0,NaN,0.0,NaN,NaN,238.0,0.0,NaN,NaN
90980,28,54.75,1,54.75,NaN,54.75,54.75,54.75,NaN,0.0,NaN,NaN,54.75,0.0,NaN,NaN
50001,28,139.12,1,139.12,NaN,139.12,139.12,139.12,NaN,0.0,NaN,NaN,139.12,0.0,NaN,NaN
50070,28,326.4,1,326.4,NaN,326.4,326.4,326.4,NaN,0.0,NaN,NaN,326.4,0.0,NaN,NaN
50109,28,95.29,1,95.29,NaN,95.29,95.29,95.29,NaN,0.0,NaN,NaN,95.29,0.0,NaN,NaN
50224,28,102.79,1,102.79,NaN,102.79,102.79,102.79,NaN,0.0,NaN,NaN,102.79,0.0,NaN,NaN
50250,28,206.76,1,206.76,NaN,206.76,206.76,206.76,NaN,0.0,NaN,NaN,206.76,0.0,NaN,NaN
50368,28,311.25,1,311.25,NaN,311.25,311.25,311.25,NaN,0.0,NaN,NaN,311.25,0.0,NaN,NaN
50564,28,272.01,1,272.01,NaN,272.01,272.01,272.01,NaN,0.0,NaN,NaN,272.01,0.0,NaN,NaN
50699,28,650.64,1,650.64,NaN,650.64,650.64,650.64,NaN,0.0,NaN,NaN,650.64,0.0,NaN,NaN
50797,28,142.25,1,142.25,NaN,142.25,142.25,142.25,NaN,0.0,NaN,NaN,142.25,0.0,NaN,NaN
51035,28,231.9,1,231.9,NaN,231.9,231.9,231.9,NaN,0.0,NaN,NaN,231.9,0.0,NaN,NaN
51178,28,89.5,1,89.5,NaN,89.5,89.5,89.5,NaN,0.0,NaN,NaN,89.5,0.0,NaN,NaN
51905,28,149.5,1,149.5,NaN,149.5,149.5,149.5,NaN,0.0,NaN,NaN,149.5,0.0,NaN,NaN
52046,28,219.6,1,219.6,NaN,219.6,219.6,219.6,NaN,0.0,NaN,NaN,219.6,0.0,NaN,NaN
52182,28,301.44,1,301.44,NaN,301.44,301.44,301.44,NaN,0.0,NaN,NaN,301.44,0.0,NaN,NaN
52932,28,268.8,1,268.8,NaN,268.8,268.8,268.8,NaN,0.0,NaN,NaN,268.8,0.0,NaN,NaN
53283,28,171.46,1,171.46,NaN,171.46,171.46,171.46,NaN,0.0,NaN,NaN,171.46,0.0,NaN,NaN
53343,28,127.8,1,127.8,NaN,127.8,127.8,127.8,NaN,0.0,NaN,NaN,127.8,0.0,NaN,NaN
53510,28,146.85,1,146.85,NaN,146.85,146.85,146.85,NaN,0.0,NaN,NaN,146.85,0.0,NaN,NaN
53687,28,249.43,1,249.43,NaN,249.43,249.43,249.43,NaN,0.0,NaN,NaN,249.43,0.0,NaN,NaN
54260,28,100.8,1,100.8,NaN,100.8,100.8,100.8,NaN,0.0,NaN,NaN,100.8,0.0,NaN,NaN
54322,28,403.3,1,403.3,NaN,403.3,403.3,403.3,NaN,0.0,NaN,NaN,403.3,0.0,NaN,NaN
54393,28,327.98,1,327.98,NaN,327.98,327.98,327.98,NaN,0.0,NaN,NaN,327.98,0.0,NaN,NaN
54696,28,213.9,1,213.9,NaN,213.9,213.9,213.9,NaN,0.0,NaN,NaN,213.9,0.0,NaN,NaN
55025,28,330.79,1,330.79,NaN,330.79,330.79,330.79,NaN,0.0,NaN,NaN,330.79,0.0,NaN,NaN
55956,28,310.71,1,310.71,NaN,310.71,310.71,310.71,NaN,0.0,NaN,NaN,310.71,0.0,NaN,NaN
56014,28,296.25,1,296.25,NaN,296.25,296.25,296.25,NaN,0.0,NaN,NaN,296.25,0.0,NaN,NaN
56046,28,351.56,1,351.56,NaN,351.56,351.56,351.56,NaN,0.0,NaN,NaN,351.56,0.0,NaN,NaN
56110,28,532.72,1,532.72,NaN,532.72,532.72,532.72,NaN,0.0,NaN,NaN,532.72,0.0,NaN,NaN
56591,28,17.55,1,17.55,NaN,17.55,17.55,17.55,NaN,0.0,NaN,NaN,17.55,0.0,NaN,NaN
56611,28,45.0,1,45.0,NaN,45.0,45.0,45.0,NaN,0.0,NaN,NaN,45.0,0.0,NaN,NaN
56674,28,136.77,1,136.77,NaN,136.77,136.77,136.77,NaN,0.0,NaN,NaN,136.77,0.0,NaN,NaN
57172,28,414.3,1,414.3,NaN,414.3,414.3,414.3,NaN,0.0,NaN,NaN,414.3,0.0,NaN,NaN
57259,28,118.05,1,118.05,NaN,118.05,118.05,118.05,NaN,0.0,NaN,NaN,118.05,0.0,NaN,NaN
57699,28,205.13,1,205.13,NaN,205.13,205.13,205.13,NaN,0.0,NaN,NaN,205.13,0.0,NaN,NaN
57860,28,200.52,1,200.52,NaN,200.52,200.52,200.52,NaN,0.0,NaN,NaN,200.52,0.0,NaN,NaN
57899,28,288.05,1,288.05,NaN,288.05,288.05,288.05,NaN,0.0,NaN,NaN,288.05,0.0,NaN,NaN
57940,28,201.48,1,201.48,NaN,201.48,201.48,201.48,NaN,0.0,NaN,NaN,201.48,0.0,NaN,NaN
57973,28,456.9,1,456.9,NaN,456.9,456.9,456.9,NaN,0.0,NaN,NaN,456.9,0.0,NaN,NaN
58312,28,400.54,1,400.54,NaN,400.54,400.54,400.54,NaN,0.0,NaN,NaN,400.54,0.0,NaN,NaN
58385,28,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
58507,28,459.0,1,459.0,NaN,459.0,459.0,459.0,NaN,0.0,NaN,NaN,459.0,0.0,NaN,NaN
58645,28,278.65,1,278.65,NaN,278.65,278.65,278.65,NaN,0.0,NaN,NaN,278.65,0.0,NaN,NaN
58721,28,180.09,1,180.09,NaN,180.09,180.09,180.09,NaN,0.0,NaN,NaN,180.09,0.0,NaN,NaN
59178,28,54.52,1,54.52,NaN,54.52,54.52,54.52,NaN,0.0,NaN,NaN,54.52,0.0,NaN,NaN
59653,28,123.2,1,123.2,NaN,123.2,123.2,123.2,NaN,0.0,NaN,NaN,123.2,0.0,NaN,NaN
60182,28,424.64,1,424.64,NaN,424.64,424.64,424.64,NaN,0.0,NaN,NaN,424.64,0.0,NaN,NaN
60729,28,1007.4,1,1007.4,NaN,1007.4,1007.4,1007.4,NaN,0.0,NaN,NaN,1007.4,0.0,NaN,NaN
60890,28,316.12,1,316.12,NaN,316.12,316.12,316.12,NaN,0.0,NaN,NaN,316.12,0.0,NaN,NaN
60952,28,481.64,1,481.64,NaN,481.64,481.64,481.64,NaN,0.0,NaN,NaN,481.64,0.0,NaN,NaN
61236,28,108.0,1,108.0,NaN,108.0,108.0,108.0,NaN,0.0,NaN,NaN,108.0,0.0,NaN,NaN
61443,28,938.85,1,938.85,NaN,938.85,938.85,938.85,NaN,0.0,NaN,NaN,938.85,0.0,NaN,NaN
62173,28,112.8,1,112.8,NaN,112.8,112.8,112.8,NaN,0.0,NaN,NaN,112.8,0.0,NaN,NaN
62466,28,850.0,1,850.0,NaN,850.0,850.0,850.0,NaN,0.0,NaN,NaN,850.0,0.0,NaN,NaN
62504,28,5176.12,1,5176.12,NaN,5176.12,5176.12,5176.12,NaN,0.0,NaN,NaN,5176.12,0.0,NaN,NaN
62529,28,224.47,1,224.47,NaN,224.47,224.47,224.47,NaN,0.0,NaN,NaN,224.47,0.0,NaN,NaN
63174,28,9.96,1,9.96,NaN,9.96,9.96,9.96,NaN,0.0,NaN,NaN,9.96,0.0,NaN,NaN
63420,28,271.85,1,271.85,NaN,271.85,271.85,271.85,NaN,0.0,NaN,NaN,271.85,0.0,NaN,NaN
63799,28,3056.72,1,3056.72,NaN,3056.72,3056.72,3056.72,NaN,0.0,NaN,NaN,3056.72,0.0,NaN,NaN
63958,28,324.9,1,324.9,NaN,324.9,324.9,324.9,NaN,0.0,NaN,NaN,324.9,0.0,NaN,NaN
64076,28,612.0,1,612.0,NaN,612.0,612.0,612.0,NaN,0.0,NaN,NaN,612.0,0.0,NaN,NaN
64402,28,524.5,1,524.5,NaN,524.5,524.5,524.5,NaN,0.0,NaN,NaN,524.5,0.0,NaN,NaN
64757,28,1101.86,1,1101.86,NaN,1101.86,1101.86,1101.86,NaN,0.0,NaN,NaN,1101.86,0.0,NaN,NaN
65028,28,171.84,1,171.84,NaN,171.84,171.84,171.84,NaN,0.0,NaN,NaN,171.84,0.0,NaN,NaN
65736,28,14.85,1,14.85,NaN,14.85,14.85,14.85,NaN,0.0,NaN,NaN,14.85,0.0,NaN,NaN
65915,28,545.34,1,545.34,NaN,545.34,545.34,545.34,NaN,0.0,NaN,NaN,545.34,0.0,NaN,NaN
66089,28,550.57,1,550.57,NaN,550.57,550.57,550.57,NaN,0.0,NaN,NaN,550.57,0.0,NaN,NaN
66220,28,300.34,1,300.34,NaN,300.34,300.34,300.34,NaN,0.0,NaN,NaN,300.34,0.0,NaN,NaN
66232,28,114.76,1,114.76,NaN,114.76,114.76,114.76,NaN,0.0,NaN,NaN,114.76,0.0,NaN,NaN
66507,28,455.45,1,455.45,NaN,455.45,455.45,455.45,NaN,0.0,NaN,NaN,455.45,0.0,NaN,NaN
66737,28,503.8,1,503.8,NaN,503.8,503.8,503.8,NaN,0.0,NaN,NaN,503.8,0.0,NaN,NaN
66929,28,35.33,1,35.33,NaN,35.33,35.33,35.33,NaN,0.0,NaN,NaN,35.33,0.0,NaN,NaN
66963,28,13.01,1,13.01,NaN,13.01,13.01,13.01,NaN,0.0,NaN,NaN,13.01,0.0,NaN,NaN
67122,28,834.52,1,834.52,NaN,834.52,834.52,834.52,NaN,0.0,NaN,NaN,834.52,0.0,NaN,NaN
67126,28,527.3,1,527.3,NaN,527.3,527.3,527.3,NaN,0.0,NaN,NaN,527.3,0.0,NaN,NaN
67339,28,119.05,1,119.05,NaN,119.05,119.05,119.05,NaN,0.0,NaN,NaN,119.05,0.0,NaN,NaN
67503,28,259.79,1,259.79,NaN,259.79,259.79,259.79,NaN,0.0,NaN,NaN,259.79,0.0,NaN,NaN
67668,28,91.4,1,91.4,NaN,91.4,91.4,91.4,NaN,0.0,NaN,NaN,91.4,0.0,NaN,NaN
67882,28,283.12,1,283.12,NaN,283.12,283.12,283.12,NaN,0.0,NaN,NaN,283.12,0.0,NaN,NaN
67912,28,475.36,1,475.36,NaN,475.36,475.36,475.36,NaN,0.0,NaN,NaN,475.36,0.0,NaN,NaN
68263,28,152.66,1,152.66,NaN,152.66,152.66,152.66,NaN,0.0,NaN,NaN,152.66,0.0,NaN,NaN
68460,28,407.52,1,407.52,NaN,407.52,407.52,407.52,NaN,0.0,NaN,NaN,407.52,0.0,NaN,NaN
68476,28,358.64,1,358.64,NaN,358.64,358.64,358.64,NaN,0.0,NaN,NaN,358.64,0.0,NaN,NaN
69386,28,984.39,1,984.39,NaN,984.39,984.39,984.39,NaN,0.0,NaN,NaN,984.39,0.0,NaN,NaN
69513,28,721.95,1,721.95,NaN,721.95,721.95,721.95,NaN,0.0,NaN,NaN,721.95,0.0,NaN,NaN
69644,28,304.3,1,304.3,NaN,304.3,304.3,304.3,NaN,0.0,NaN,NaN,304.3,0.0,NaN,NaN
69673,28,304.63,1,304.63,NaN,304.63,304.63,304.63,NaN,0.0,NaN,NaN,304.63,0.0,NaN,NaN
69778,28,11.64,1,11.64,NaN,11.64,11.64,11.64,NaN,0.0,NaN,NaN,11.64,0.0,NaN,NaN
69820,28,106.34,1,106.34,NaN,106.34,106.34,106.34,NaN,0.0,NaN,NaN,106.34,0.0,NaN,NaN
69864,28,467.42,1,467.42,NaN,467.42,467.42,467.42,NaN,0.0,NaN,NaN,467.42,0.0,NaN,NaN
69967,28,20.3,1,20.3,NaN,20.3,20.3,20.3,NaN,0.0,NaN,NaN,20.3,0.0,NaN,NaN
70452,28,39.9,1,39.9,NaN,39.9,39.9,39.9,NaN,0.0,NaN,NaN,39.9,0.0,NaN,NaN
70766,28,115.34,1,115.34,NaN,115.34,115.34,115.34,NaN,0.0,NaN,NaN,115.34,0.0,NaN,NaN
70902,28,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
70905,28,6429.64,1,6429.64,NaN,6429.64,6429.64,6429.64,NaN,0.0,NaN,NaN,6429.64,0.0,NaN,NaN
71094,28,1565.82,1,1565.82,NaN,1565.82,1565.82,1565.82,NaN,0.0,NaN,NaN,1565.82,0.0,NaN,NaN
71349,28,180.47,1,180.47,NaN,180.47,180.47,180.47,NaN,0.0,NaN,NaN,180.47,0.0,NaN,NaN
72145,28,818.93,1,818.93,NaN,818.93,818.93,818.93,NaN,0.0,NaN,NaN,818.93,0.0,NaN,NaN
72486,28,252.1,1,252.1,NaN,252.1,252.1,252.1,NaN,0.0,NaN,NaN,252.1,0.0,NaN,NaN
72578,28,326.4,1,326.4,NaN,326.4,326.4,326.4,NaN,0.0,NaN,NaN,326.4,0.0,NaN,NaN
72691,28,683.28,1,683.28,NaN,683.28,683.28,683.28,NaN,0.0,NaN,NaN,683.28,0.0,NaN,NaN
72816,28,388.64,1,388.64,NaN,388.64,388.64,388.64,NaN,0.0,NaN,NaN,388.64,0.0,NaN,NaN
72979,28,1004.4,1,1004.4,NaN,1004.4,1004.4,1004.4,NaN,0.0,NaN,NaN,1004.4,0.0,NaN,NaN
73070,28,652.85,1,652.85,NaN,652.85,652.85,652.85,NaN,0.0,NaN,NaN,652.85,0.0,NaN,NaN
73086,28,4463.08,1,4463.08,NaN,4463.08,4463.08,4463.08,NaN,0.0,NaN,NaN,4463.08,0.0,NaN,NaN
73343,28,193.53,1,193.53,NaN,193.53,193.53,193.53,NaN,0.0,NaN,NaN,193.53,0.0,NaN,NaN
73404,28,134.17,1,134.17,NaN,134.17,134.17,134.17,NaN,0.0,NaN,NaN,134.17,0.0,NaN,NaN
73529,28,309.31,1,309.31,NaN,309.31,309.31,309.31,NaN,0.0,NaN,NaN,309.31,0.0,NaN,NaN
73901,28,110.12,1,110.12,NaN,110.12,110.12,110.12,NaN,0.0,NaN,NaN,110.12,0.0,NaN,NaN
74078,28,234.0,1,234.0,NaN,234.0,234.0,234.0,NaN,0.0,NaN,NaN,234.0,0.0,NaN,NaN
74262,28,6.0,1,6.0,NaN,6.0,6.0,6.0,NaN,0.0,NaN,NaN,6.0,0.0,NaN,NaN
74277,28,234.73,1,234.73,NaN,234.73,234.73,234.73,NaN,0.0,NaN,NaN,234.73,0.0,NaN,NaN
74292,28,576.13,1,576.13,NaN,576.13,576.13,576.13,NaN,0.0,NaN,NaN,576.13,0.0,NaN,NaN
74427,28,565.49,1,565.49,NaN,565.49,565.49,565.49,NaN,0.0,NaN,NaN,565.49,0.0,NaN,NaN
74659,28,111.68,1,111.68,NaN,111.68,111.68,111.68,NaN,0.0,NaN,NaN,111.68,0.0,NaN,NaN
74809,28,223.5,1,223.5,NaN,223.5,223.5,223.5,NaN,0.0,NaN,NaN,223.5,0.0,NaN,NaN
74907,28,659.08,1,659.08,NaN,659.08,659.08,659.08,NaN,0.0,NaN,NaN,659.08,0.0,NaN,NaN
75058,28,172.99,1,172.99,NaN,172.99,172.99,172.99,NaN,0.0,NaN,NaN,172.99,0.0,NaN,NaN
75061,28,171.8,1,171.8,NaN,171.8,171.8,171.8,NaN,0.0,NaN,NaN,171.8,0.0,NaN,NaN
75062,28,306.72,1,306.72,NaN,306.72,306.72,306.72,NaN,0.0,NaN,NaN,306.72,0.0,NaN,NaN
75595,28,768.64,1,768.64,NaN,768.64,768.64,768.64,NaN,0.0,NaN,NaN,768.64,0.0,NaN,NaN
75766,28,127.34,1,127.34,NaN,127.34,127.34,127.34,NaN,0.0,NaN,NaN,127.34,0.0,NaN,NaN
75824,28,131.48,1,131.48,NaN,131.48,131.48,131.48,NaN,0.0,NaN,NaN,131.48,0.0,NaN,NaN
75825,28,131.48,1,131.48,NaN,131.48,131.48,131.48,NaN,0.0,NaN,NaN,131.48,0.0,NaN,NaN
