txn_id,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
62731,1223.24,1,1223.24,NaN,1223.24,1223.24,1223.24,NaN,0.0,NaN,NaN,1223.24,0.0,NaN,NaN
62743,192.3,1,192.3,NaN,192.3,192.3,192.3,NaN,0.0,NaN,NaN,192.3,0.0,NaN,NaN
62944,230.61,1,230.61,NaN,230.61,230.61,230.61,NaN,0.0,NaN,NaN,230.61,0.0,NaN,NaN
62969,240.08,1,240.08,NaN,240.08,240.08,240.08,NaN,0.0,NaN,NaN,240.08,0.0,NaN,NaN
63473,388.18,1,388.18,NaN,388.18,388.18,388.18,NaN,0.0,NaN,NaN,388.18,0.0,NaN,NaN
63601,119.71,1,119.71,NaN,119.71,119.71,119.71,NaN,0.0,NaN,NaN,119.71,0.0,NaN,NaN
63715,368.1,1,368.1,NaN,368.1,368.1,368.1,NaN,0.0,NaN,NaN,368.1,0.0,NaN,NaN
63897,264.4,1,264.4,NaN,264.4,264.4,264.4,NaN,0.0,NaN,NaN,264.4,0.0,NaN,NaN
64105,130.44,1,130.44,NaN,130.44,130.44,130.44,NaN,0.0,NaN,NaN,130.44,0.0,NaN,NaN
64251,315.86,1,315.86,NaN,315.86,315.86,315.86,NaN,0.0,NaN,NaN,315.86,0.0,NaN,NaN
64258,189.28,1,189.28,NaN,189.28,189.28,189.28,NaN,0.0,NaN,NaN,189.28,0.0,NaN,NaN
64387,298.48,1,298.48,NaN,298.48,298.48,298.48,NaN,0.0,NaN,NaN,298.48,0.0,NaN,NaN
64454,313.0,1,313.0,NaN,313.0,313.0,313.0,NaN,0.0,NaN,NaN,313.0,0.0,NaN,NaN
64695,111.03,1,111.03,NaN,111.03,111.03,111.03,NaN,0.0,NaN,NaN,111.03,0.0,NaN,NaN
65260,1359.58,1,1359.58,NaN,1359.58,1359.58,1359.58,NaN,0.0,NaN,NaN,1359.58,0.0,NaN,NaN
65314,233.89,1,233.89,NaN,233.89,233.89,233.89,NaN,0.0,NaN,NaN,233.89,0.0,NaN,NaN
65536,221.56,1,221.56,NaN,221.56,221.56,221.56,NaN,0.0,NaN,NaN,221.56,0.0,NaN,NaN
65752,157.94,1,157.94,NaN,157.94,157.94,157.94,NaN,0.0,NaN,NaN,157.94,0.0,NaN,NaN
65776,179.0,1,179.0,NaN,179.0,179.0,179.0,NaN,0.0,NaN,NaN,179.0,0.0,NaN,NaN
65927,184.82,1,184.82,NaN,184.82,184.82,184.82,NaN,0.0,NaN,NaN,184.82,0.0,NaN,NaN
66212,2390.4,1,2390.4,NaN,2390.4,2390.4,2390.4,NaN,0.0,NaN,NaN,2390.4,0.0,NaN,NaN
66313,976.58,1,976.58,NaN,976.58,976.58,976.58,NaN,0.0,NaN,NaN,976.58,0.0,NaN,NaN
66365,13.37,1,13.37,NaN,13.37,13.37,13.37,NaN,0.0,NaN,NaN,13.37,0.0,NaN,NaN
66635,647.92,1,647.92,NaN,647.92,647.92,647.92,NaN,0.0,NaN,NaN,647.92,0.0,NaN,NaN
66916,28.35,1,28.35,NaN,28.35,28.35,28.35,NaN,0.0,NaN,NaN,28.35,0.0,NaN,NaN
66935,103.97,1,103.97,NaN,103.97,103.97,103.97,NaN,0.0,NaN,NaN,103.97,0.0,NaN,NaN
67077,795.56,1,795.56,NaN,795.56,795.56,795.56,NaN,0.0,NaN,NaN,795.56,0.0,NaN,NaN
67099,116.55,1,116.55,NaN,116.55,116.55,116.55,NaN,0.0,NaN,NaN,116.55,0.0,NaN,NaN
67174,416.9,1,416.9,NaN,416.9,416.9,416.9,NaN,0.0,NaN,NaN,416.9,0.0,NaN,NaN
67218,45.6,1,45.6,NaN,45.6,45.6,45.6,NaN,0.0,NaN,NaN,45.6,0.0,NaN,NaN
67233,214.2,1,214.2,NaN,214.2,214.2,214.2,NaN,0.0,NaN,NaN,214.2,0.0,NaN,NaN
67364,366.31,1,366.31,NaN,366.31,366.31,366.31,NaN,0.0,NaN,NaN,366.31,0.0,NaN,NaN
67434,322.2,1,322.2,NaN,322.2,322.2,322.2,NaN,0.0,NaN,NaN,322.2,0.0,NaN,NaN
67772,329.65,1,329.65,NaN,329.65,329.65,329.65,NaN,0.0,NaN,NaN,329.65,0.0,NaN,NaN
67780,451.42,1,451.42,NaN,451.42,451.42,451.42,NaN,0.0,NaN,NaN,451.42,0.0,NaN,NaN
68035,23.8,1,23.8,NaN,23.8,23.8,23.8,NaN,0.0,NaN,NaN,23.8,0.0,NaN,NaN
68275,1152.8,1,1152.8,NaN,1152.8,1152.8,1152.8,NaN,0.0,NaN,NaN,1152.8,0.0,NaN,NaN
68389,660.26,1,660.26,NaN,660.26,660.26,660.26,NaN,0.0,NaN,NaN,660.26,0.0,NaN,NaN
68478,357.7,1,357.7,NaN,357.7,357.7,357.7,NaN,0.0,NaN,NaN,357.7,0.0,NaN,NaN
68522,196.88,1,196.88,NaN,196.88,196.88,196.88,NaN,0.0,NaN,NaN,196.88,0.0,NaN,NaN
68549,587.52,1,587.52,NaN,587.52,587.52,587.52,NaN,0.0,NaN,NaN,587.52,0.0,NaN,NaN
68673,104.2,1,104.2,NaN,104.2,104.2,104.2,NaN,0.0,NaN,NaN,104.2,0.0,NaN,NaN
68681,124.33,1,124.33,NaN,124.33,124.33,124.33,NaN,0.0,NaN,NaN,124.33,0.0,NaN,NaN
68713,483.63,1,483.63,NaN,483.63,483.63,483.63,NaN,0.0,NaN,NaN,483.63,0.0,NaN,NaN
68937,205.1,1,205.1,NaN,205.1,205.1,205.1,NaN,0.0,NaN,NaN,205.1,0.0,NaN,NaN
68950,158.43,1,158.43,NaN,158.43,158.43,158.43,NaN,0.0,NaN,NaN,158.43,0.0,NaN,NaN
69008,119.52,1,119.52,NaN,119.52,119.52,119.52,NaN,0.0,NaN,NaN,119.52,0.0,NaN,NaN
69118,62.64,1,62.64,NaN,62.64,62.64,62.64,NaN,0.0,NaN,NaN,62.64,0.0,NaN,NaN
69507,520.54,1,520.54,NaN,520.54,520.54,520.54,NaN,0.0,NaN,NaN,520.54,0.0,NaN,NaN
69613,314.86,1,314.86,NaN,314.86,314.86,314.86,NaN,0.0,NaN,NaN,314.86,0.0,NaN,NaN
69767,406.53,1,406.53,NaN,406.53,406.53,406.53,NaN,0.0,NaN,NaN,406.53,0.0,NaN,NaN
70187,298.6,1,298.6,NaN,298.6,298.6,298.6,NaN,0.0,NaN,NaN,298.6,0.0,NaN,NaN
70261,138.68,1,138.68,NaN,138.68,138.68,138.68,NaN,0.0,NaN,NaN,138.68,0.0,NaN,NaN
70454,89.44,1,89.44,NaN,89.44,89.44,89.44,NaN,0.0,NaN,NaN,89.44,0.0,NaN,NaN
70599,457.92,1,457.92,NaN,457.92,457.92,457.92,NaN,0.0,NaN,NaN,457.92,0.0,NaN,NaN
70683,302.5,1,302.5,NaN,302.5,302.5,302.5,NaN,0.0,NaN,NaN,302.5,0.0,NaN,NaN
70994,403.83,1,403.83,NaN,403.83,403.83,403.83,NaN,0.0,NaN,NaN,403.83,0.0,NaN,NaN
71005,812.16,1,812.16,NaN,812.16,812.16,812.16,NaN,0.0,NaN,NaN,812.16,0.0,NaN,NaN
71008,214.8,1,214.8,NaN,214.8,214.8,214.8,NaN,0.0,NaN,NaN,214.8,0.0,NaN,NaN
71088,224.64,1,224.64,NaN,224.64,224.64,224.64,NaN,0.0,NaN,NaN,224.64,0.0,NaN,NaN
71378,72.84,1,72.84,NaN,72.84,72.84,72.84,NaN,0.0,NaN,NaN,72.84,0.0,NaN,NaN
71634,125.0,1,125.0,NaN,125.0,125.0,125.0,NaN,0.0,NaN,NaN,125.0,0.0,NaN,NaN
71712,567.6,1,567.6,NaN,567.6,567.6,567.6,NaN,0.0,NaN,NaN,567.6,0.0,NaN,NaN
71833,161.69,1,161.69,NaN,161.69,161.69,161.69,NaN,0.0,NaN,NaN,161.69,0.0,NaN,NaN
72685,428.34,1,428.34,NaN,428.34,428.34,428.34,NaN,0.0,NaN,NaN,428.34,0.0,NaN,NaN
72699,1045.28,1,1045.28,NaN,1045.28,1045.28,1045.28,NaN,0.0,NaN,NaN,1045.28,0.0,NaN,NaN
73039,241.2,1,241.2,NaN,241.2,241.2,241.2,NaN,0.0,NaN,NaN,241.2,0.0,NaN,NaN
73223,306.26,1,306.26,NaN,306.26,306.26,306.26,NaN,0.0,NaN,NaN,306.26,0.0,NaN,NaN
73381,216.09,1,216.09,NaN,216.09,216.09,216.09,NaN,0.0,NaN,NaN,216.09,0.0,NaN,NaN
73402,34.8,1,34.8,NaN,34.8,34.8,34.8,NaN,0.0,NaN,NaN,34.8,0.0,NaN,NaN
73493,553.39,1,553.39,NaN,553.39,553.39,553.39,NaN,0.0,NaN,NaN,553.39,0.0,NaN,NaN
73536,485.63,1,485.63,NaN,485.63,485.63,485.63,NaN,0.0,NaN,NaN,485.63,0.0,NaN,NaN
73673,93.87,1,93.87,NaN,93.87,93.87,93.87,NaN,0.0,NaN,NaN,93.87,0.0,NaN,NaN
74104,100.4,1,100.4,NaN,100.4,100.4,100.4,NaN,0.0,NaN,NaN,100.4,0.0,NaN,NaN
74229,303.0,1,303.0,NaN,303.0,303.0,303.0,NaN,0.0,NaN,NaN,303.0,0.0,NaN,NaN
74286,2496.0,1,2496.0,NaN,2496.0,2496.0,2496.0,NaN,0.0,NaN,NaN,2496.0,0.0,NaN,NaN
74373,142.51,1,142.51,NaN,142.51,142.51,142.51,NaN,0.0,NaN,NaN,142.51,0.0,NaN,NaN
74433,1574.52,1,1574.52,NaN,1574.52,1574.52,1574.52,NaN,0.0,NaN,NaN,1574.52,0.0,NaN,NaN
74734,641.57,1,641.57,NaN,641.57,641.57,641.57,NaN,0.0,NaN,NaN,641.57,0.0,NaN,NaN
74781,139.3,1,139.3,NaN,139.3,139.3,139.3,NaN,0.0,NaN,NaN,139.3,0.0,NaN,NaN
74893,216.81,1,216.81,NaN,216.81,216.81,216.81,NaN,0.0,NaN,NaN,216.81,0.0,NaN,NaN
74914,252.54,1,252.54,NaN,252.54,252.54,252.54,NaN,0.0,NaN,NaN,252.54,0.0,NaN,NaN
75147,4186.08,1,4186.08,NaN,4186.08,4186.08,4186.08,NaN,0.0,NaN,NaN,4186.08,0.0,NaN,NaN
75248,152.94,1,152.94,NaN,152.94,152.94,152.94,NaN,0.0,NaN,NaN,152.94,0.0,NaN,NaN
75522,7810.56,1,7810.56,NaN,7810.56,7810.56,7810.56,NaN,0.0,NaN,NaN,7810.56,0.0,NaN,NaN
75631,6.48,1,6.48,NaN,6.48,6.48,6.48,NaN,0.0,NaN,NaN,6.48,0.0,NaN,NaN
75646,381.06,1,381.06,NaN,381.06,381.06,381.06,NaN,0.0,NaN,NaN,381.06,0.0,NaN,NaN
75681,158.4,1,158.4,NaN,158.4,158.4,158.4,NaN,0.0,NaN,NaN,158.4,0.0,NaN,NaN
75851,171.59,1,171.59,NaN,171.59,171.59,171.59,NaN,0.0,NaN,NaN,171.59,0.0,NaN,NaN
76098,303.3,1,303.3,NaN,303.3,303.3,303.3,NaN,0.0,NaN,NaN,303.3,0.0,NaN,NaN
76303,205.06,1,205.06,NaN,205.06,205.06,205.06,NaN,0.0,NaN,NaN,205.06,0.0,NaN,NaN
76413,28.2,1,28.2,NaN,28.2,28.2,28.2,NaN,0.0,NaN,NaN,28.2,0.0,NaN,NaN
76698,2314.48,1,2314.48,NaN,2314.48,2314.48,2314.48,NaN,0.0,NaN,NaN,2314.48,0.0,NaN,NaN
76769,192.0,1,192.0,NaN,192.0,192.0,192.0,NaN,0.0,NaN,NaN,192.0,0.0,NaN,NaN
77061,381.1,1,381.1,NaN,381.1,381.1,381.1,NaN,0.0,NaN,NaN,381.1,0.0,NaN,NaN
77126,789.49,1,789.49,NaN,789.49,789.49,789.49,NaN,0.0,NaN,NaN,789.49,0.0,NaN,NaN
77154,303.85,1,303.85,NaN,303.85,303.85,303.85,NaN,0.0,NaN,NaN,303.85,0.0,NaN,NaN
77243,309.76,1,309.76,NaN,309.76,309.76,309.76,NaN,0.0,NaN,NaN,309.76,0.0,NaN,NaN
77442,729.46,1,729.46,NaN,729.46,729.46,729.46,NaN,0.0,NaN,NaN,729.46,0.0,NaN,NaN
77480,74.65,1,74.65,NaN,74.65,74.65,74.65,NaN,0.0,NaN,NaN,74.65,0.0,NaN,NaN
77621,40.8,1,40.8,NaN,40.8,40.8,40.8,NaN,0.0,NaN,NaN,40.8,0.0,NaN,NaN
77863,599.04,1,599.04,NaN,599.04,599.04,599.04,NaN,0.0,NaN,NaN,599.04,0.0,NaN,NaN
77902,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
77974,1374.26,1,1374.26,NaN,1374.26,1374.26,1374.26,NaN,0.0,NaN,NaN,1374.26,0.0,NaN,NaN
78162,131.52,1,131.52,NaN,131.52,131.52,131.52,NaN,0.0,NaN,NaN,131.52,0.0,NaN,NaN
78270,427.51,1,427.51,NaN,427.51,427.51,427.51,NaN,0.0,NaN,NaN,427.51,0.0,NaN,NaN
78309,524.14,1,524.14,NaN,524.14,524.14,524.14,NaN,0.0,NaN,NaN,524.14,0.0,NaN,NaN
78458,561.28,1,561.28,NaN,561.28,561.28,561.28,NaN,0.0,NaN,NaN,561.28,0.0,NaN,NaN
78574,225.17,1,225.17,NaN,225.17,225.17,225.17,NaN,0.0,NaN,NaN,225.17,0.0,NaN,NaN
78938,603.75,1,603.75,NaN,603.75,603.75,603.75,NaN,0.0,NaN,NaN,603.75,0.0,NaN,NaN
79218,222.0,1,222.0,NaN,222.0,222.0,222.0,NaN,0.0,NaN,NaN,222.0,0.0,NaN,NaN
79472,266.76,1,266.76,NaN,266.76,266.76,266.76,NaN,0.0,NaN,NaN,266.76,0.0,NaN,NaN
79725,479.8,1,479.8,NaN,479.8,479.8,479.8,NaN,0.0,NaN,NaN,479.8,0.0,NaN,NaN
80292,94.56,1,94.56,NaN,94.56,94.56,94.56,NaN,0.0,NaN,NaN,94.56,0.0,NaN,NaN
80575,305.38,1,305.38,NaN,305.38,305.38,305.38,NaN,0.0,NaN,NaN,305.38,0.0,NaN,NaN
80643,460.8,1,460.8,NaN,460.8,460.8,460.8,NaN,0.0,NaN,NaN,460.8,0.0,NaN,NaN
80787,142.88,1,142.88,NaN,142.88,142.88,142.88,NaN,0.0,NaN,NaN,142.88,0.0,NaN,NaN
80933,126.0,1,126.0,NaN,126.0,126.0,126.0,NaN,0.0,NaN,NaN,126.0,0.0,NaN,NaN
81228,388.8,1,388.8,NaN,388.8,388.8,388.8,NaN,0.0,NaN,NaN,388.8,0.0,NaN,NaN
81456,647.94,1,647.94,NaN,647.94,647.94,647.94,NaN,0.0,NaN,NaN,647.94,0.0,NaN,NaN
81497,695.19,1,695.19,NaN,695.19,695.19,695.19,NaN,0.0,NaN,NaN,695.19,0.0,NaN,NaN
81844,196.0,1,196.0,NaN,196.0,196.0,196.0,NaN,0.0,NaN,NaN,196.0,0.0,NaN,NaN
82142,218.4,1,218.4,NaN,218.4,218.4,218.4,NaN,0.0,NaN,NaN,218.4,0.0,NaN,NaN
82179,171.48,1,171.48,NaN,171.48,171.48,171.48,NaN,0.0,NaN,NaN,171.48,0.0,NaN,NaN
82501,308.22,1,308.22,NaN,308.22,308.22,308.22,NaN,0.0,NaN,NaN,308.22,0.0,NaN,NaN
82525,348.35,1,348.35,NaN,348.35,348.35,348.35,NaN,0.0,NaN,NaN,348.35,0.0,NaN,NaN
83010,448.31,1,448.31,NaN,448.31,448.31,448.31,NaN,0.0,NaN,NaN,448.31,0.0,NaN,NaN
83075,188.76,1,188.76,NaN,188.76,188.76,188.76,NaN,0.0,NaN,NaN,188.76,0.0,NaN,NaN
83278,39.6,1,39.6,NaN,39.6,39.6,39.6,NaN,0.0,NaN,NaN,39.6,0.0,NaN,NaN
83339,52.09,1,52.09,NaN,52.09,52.09,52.09,NaN,0.0,NaN,NaN,52.09,0.0,NaN,NaN
83483,147.01,1,147.01,NaN,147.01,147.01,147.01,NaN,0.0,NaN,NaN,147.01,0.0,NaN,NaN
83537,1352.48,1,1352.48,NaN,1352.48,1352.48,1352.48,NaN,0.0,NaN,NaN,1352.48,0.0,NaN,NaN
83782,210.35,1,210.35,NaN,210.35,210.35,210.35,NaN,0.0,NaN,NaN,210.35,0.0,NaN,NaN
84022,657.12,1,657.12,NaN,657.12,657.12,657.12,NaN,0.0,NaN,NaN,657.12,0.0,NaN,NaN
84087,344.17,1,344.17,NaN,344.17,344.17,344.17,NaN,0.0,NaN,NaN,344.17,0.0,NaN,NaN
84186,312.74,1,312.74,NaN,312.74,312.74,312.74,NaN,0.0,NaN,NaN,312.74,0.0,NaN,NaN
84402,28.15,1,28.15,NaN,28.15,28.15,28.15,NaN,0.0,NaN,NaN,28.15,0.0,NaN,NaN
84439,20.85,1,20.85,NaN,20.85,20.85,20.85,NaN,0.0,NaN,NaN,20.85,0.0,NaN,NaN
84842,56.95,1,56.95,NaN,56.95,56.95,56.95,NaN,0.0,NaN,NaN,56.95,0.0,NaN,NaN
85006,1.25,1,1.25,NaN,1.25,1.25,1.25,NaN,0.0,NaN,NaN,1.25,0.0,NaN,NaN
85095,2.5,1,2.5,NaN,2.5,2.5,2.5,NaN,0.0,NaN,NaN,2.5,0.0,NaN,NaN
85110,25.45,1,25.45,NaN,25.45,25.45,25.45,NaN,0.0,NaN,NaN,25.45,0.0,NaN,NaN
85132,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
85529,8.8,1,8.8,NaN,8.8,8.8,8.8,NaN,0.0,NaN,NaN,8.8,0.0,NaN,NaN
85793,20.98,1,20.98,NaN,20.98,20.98,20.98,NaN,0.0,NaN,NaN,20.98,0.0,NaN,NaN
85916,5.95,1,5.95,NaN,5.95,5.95,5.95,NaN,0.0,NaN,NaN,5.95,0.0,NaN,NaN
86054,15.9,1,15.9,NaN,15.9,15.9,15.9,NaN,0.0,NaN,NaN,15.9,0.0,NaN,NaN
86061,6.95,1,6.95,NaN,6.95,6.95,6.95,NaN,0.0,NaN,NaN,6.95,0.0,NaN,NaN
86091,2.55,1,2.55,NaN,2.55,2.55,2.55,NaN,0.0,NaN,NaN,2.55,0.0,NaN,NaN
86396,22.5,1,22.5,NaN,22.5,22.5,22.5,NaN,0.0,NaN,NaN,22.5,0.0,NaN,NaN
86800,5.95,1,5.95,NaN,5.95,5.95,5.95,NaN,0.0,NaN,NaN,5.95,0.0,NaN,NaN
87069,9.68,1,9.68,NaN,9.68,9.68,9.68,NaN,0.0,NaN,NaN,9.68,0.0,NaN,NaN
87280,18.72,1,18.72,NaN,18.72,18.72,18.72,NaN,0.0,NaN,NaN,18.72,0.0,NaN,NaN
87437,33.2,1,33.2,NaN,33.2,33.2,33.2,NaN,0.0,NaN,NaN,33.2,0.0,NaN,NaN
87475,12.5,1,12.5,NaN,12.5,12.5,12.5,NaN,0.0,NaN,NaN,12.5,0.0,NaN,NaN
87505,13.16,1,13.16,NaN,13.16,13.16,13.16,NaN,0.0,NaN,NaN,13.16,0.0,NaN,NaN
87570,11.8,1,11.8,NaN,11.8,11.8,11.8,NaN,0.0,NaN,NaN,11.8,0.0,NaN,NaN
87587,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
89040,16.59,1,16.59,NaN,16.59,16.59,16.59,NaN,0.0,NaN,NaN,16.59,0.0,NaN,NaN
89050,17.7,1,17.7,NaN,17.7,17.7,17.7,NaN,0.0,NaN,NaN,17.7,0.0,NaN,NaN
89325,15.86,1,15.86,NaN,15.86,15.86,15.86,NaN,0.0,NaN,NaN,15.86,0.0,NaN,NaN
89677,35.25,1,35.25,NaN,35.25,35.25,35.25,NaN,0.0,NaN,NaN,35.25,0.0,NaN,NaN
90335,119.6,1,119.6,NaN,119.6,119.6,119.6,NaN,0.0,NaN,NaN,119.6,0.0,NaN,NaN
90849,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
90905,23.14,1,23.14,NaN,23.14,23.14,23.14,NaN,0.0,NaN,NaN,23.14,0.0,NaN,NaN
50002,22.2,1,22.2,NaN,22.2,22.2,22.2,NaN,0.0,NaN,NaN,22.2,0.0,NaN,NaN
50322,22.2,1,22.2,NaN,22.2,22.2,22.2,NaN,0.0,NaN,NaN,22.2,0.0,NaN,NaN
50664,535.6,1,535.6,NaN,535.6,535.6,535.6,NaN,0.0,NaN,NaN,535.6,0.0,NaN,NaN
50748,1415.97,1,1415.97,NaN,1415.97,1415.97,1415.97,NaN,0.0,NaN,NaN,1415.97,0.0,NaN,NaN
51339,224.38,1,224.38,NaN,224.38,224.38,224.38,NaN,0.0,NaN,NaN,224.38,0.0,NaN,NaN
51403,230.1,1,230.1,NaN,230.1,230.1,230.1,NaN,0.0,NaN,NaN,230.1,0.0,NaN,NaN
51451,317.59,1,317.59,NaN,317.59,317.59,317.59,NaN,0.0,NaN,NaN,317.59,0.0,NaN,NaN
51504,428.76,1,428.76,NaN,428.76,428.76,428.76,NaN,0.0,NaN,NaN,428.76,0.0,NaN,NaN
51708,218.1,1,218.1,NaN,218.1,218.1,218.1,NaN,0.0,NaN,NaN,218.1,0.0,NaN,NaN
51869,170.55,1,170.55,NaN,170.55,170.55,170.55,NaN,0.0,NaN,NaN,170.55,0.0,NaN,NaN
51992,269.31,1,269.31,NaN,269.31,269.31,269.31,NaN,0.0,NaN,NaN,269.31,0.0,NaN,NaN
52187,351.3,1,351.3,NaN,351.3,351.3,351.3,NaN,0.0,NaN,NaN,351.3,0.0,NaN,NaN
52286,25.95,1,25.95,NaN,25.95,25.95,25.95,NaN,0.0,NaN,NaN,25.95,0.0,NaN,NaN
52354,858.0,1,858.0,NaN,858.0,858.0,858.0,NaN,0.0,NaN,NaN,858.0,0.0,NaN,NaN
52542,45.35,1,45.35,NaN,45.35,45.35,45.35,NaN,0.0,NaN,NaN,45.35,0.0,NaN,NaN
52679,366.06,1,366.06,NaN,366.06,366.06,366.06,NaN,0.0,NaN,NaN,366.06,0.0,NaN,NaN
52814,369.14,1,369.14,NaN,369.14,369.14,369.14,NaN,0.0,NaN,NaN,369.14,0.0,NaN,NaN
52879,302.45,1,302.45,NaN,302.45,302.45,302.45,NaN,0.0,NaN,NaN,302.45,0.0,NaN,NaN
53176,154.9,1,154.9,NaN,154.9,154.9,154.9,NaN,0.0,NaN,NaN,154.9,0.0,NaN,NaN
53234,770.75,1,770.75,NaN,770.75,770.75,770.75,NaN,0.0,NaN,NaN,770.75,0.0,NaN,NaN
53286,200.25,1,200.25,NaN,200.25,200.25,200.25,NaN,0.0,NaN,NaN,200.25,0.0,NaN,NaN
53288,323.15,1,323.15,NaN,323.15,323.15,323.15,NaN,0.0,NaN,NaN,323.15,0.0,NaN,NaN
53378,302.76,1,302.76,NaN,302.76,302.76,302.76,NaN,0.0,NaN,NaN,302.76,0.0,NaN,NaN
53385,361.5,1,361.5,NaN,361.5,361.5,361.5,NaN,0.0,NaN,NaN,361.5,0.0,NaN,NaN
53834,195.26,1,195.26,NaN,195.26,195.26,195.26,NaN,0.0,NaN,NaN,195.26,0.0,NaN,NaN
54307,163.8,1,163.8,NaN,163.8,163.8,163.8,NaN,0.0,NaN,NaN,163.8,0.0,NaN,NaN
54454,450.06,1,450.06,NaN,450.06,450.06,450.06,NaN,0.0,NaN,NaN,450.06,0.0,NaN,NaN
54470,325.75,1,325.75,NaN,325.75,325.75,325.75,NaN,0.0,NaN,NaN,325.75,0.0,NaN,NaN
54547,762.0,1,762.0,NaN,762.0,762.0,762.0,NaN,0.0,NaN,NaN,762.0,0.0,NaN,NaN
54618,295.06,1,295.06,NaN,295.06,295.06,295.06,NaN,0.0,NaN,NaN,295.06,0.0,NaN,NaN
54649,44.35,1,44.35,NaN,44.35,44.35,44.35,NaN,0.0,NaN,NaN,44.35,0.0,NaN,NaN
55395,173.05,1,173.05,NaN,173.05,173.05,173.05,NaN,0.0,NaN,NaN,173.05,0.0,NaN,NaN
55617,256.0,1,256.0,NaN,256.0,256.0,256.0,NaN,0.0,NaN,NaN,256.0,0.0,NaN,NaN
55649,136.0,1,136.0,NaN,136.0,136.0,136.0,NaN,0.0,NaN,NaN,136.0,0.0,NaN,NaN
55692,504.72,1,504.72,NaN,504.72,504.72,504.72,NaN,0.0,NaN,NaN,504.72,0.0,NaN,NaN
55752,528.27,1,528.27,NaN,528.27,528.27,528.27,NaN,0.0,NaN,NaN,528.27,0.0,NaN,NaN
55790,402.66,1,402.66,NaN,402.66,402.66,402.66,NaN,0.0,NaN,NaN,402.66,0.0,NaN,NaN
56509,222.3,1,222.3,NaN,222.3,222.3,222.3,NaN,0.0,NaN,NaN,222.3,0.0,NaN,NaN
56615,829.85,1,829.85,NaN,829.85,829.85,829.85,NaN,0.0,NaN,NaN,829.85,0.0,NaN,NaN
56775,74.7,1,74.7,NaN,74.7,74.7,74.7,NaN,0.0,NaN,NaN,74.7,0.0,NaN,NaN
57209,377.88,1,377.88,NaN,377.88,377.88,377.88,NaN,0.0,NaN,NaN,377.88,0.0,NaN,NaN
57295,221.19,1,221.19,NaN,221.19,221.19,221.19,NaN,0.0,NaN,NaN,221.19,0.0,NaN,NaN
57311,138.28,1,138.28,NaN,138.28,138.28,138.28,NaN,0.0,NaN,NaN,138.28,0.0,NaN,NaN
57526,145.55,1,145.55,NaN,145.55,145.55,145.55,NaN,0.0,NaN,NaN,145.55,0.0,NaN,NaN
58640,118.25,1,118.25,NaN,118.25,118.25,118.25,NaN,0.0,NaN,NaN,118.25,0.0,NaN,NaN
58756,337.51,1,337.51,NaN,337.51,337.51,337.51,NaN,0.0,NaN,NaN,337.51,0.0,NaN,NaN
58963,124.15,1,124.15,NaN,124.15,124.15,124.15,NaN,0.0,NaN,NaN,124.15,0.0,NaN,NaN
59132,175.2,1,175.2,NaN,175.2,175.2,175.2,NaN,0.0,NaN,NaN,175.2,0.0,NaN,NaN
59464,744.41,1,744.41,NaN,744.41,744.41,744.41,NaN,0.0,NaN,NaN,744.41,0.0,NaN,NaN
59599,96.0,1,96.0,NaN,96.0,96.0,96.0,NaN,0.0,NaN,NaN,96.0,0.0,NaN,NaN
59627,461.25,1,461.25,NaN,461.25,461.25,461.25,NaN,0.0,NaN,NaN,461.25,0.0,NaN,NaN
59632,355.77,1,355.77,NaN,355.77,355.77,355.77,NaN,0.0,NaN,NaN,355.77,0.0,NaN,NaN
60058,71.42,1,71.42,NaN,71.42,71.42,71.42,NaN,0.0,NaN,NaN,71.42,0.0,NaN,NaN
60237,185.08,1,185.08,NaN,185.08,185.08,185.08,NaN,0.0,NaN,NaN,185.08,0.0,NaN,NaN
60494,47.4,1,47.4,NaN,47.4,47.4,47.4,NaN,0.0,NaN,NaN,47.4,0.0,NaN,NaN
60744,459.45,1,459.45,NaN,459.45,459.45,459.45,NaN,0.0,NaN,NaN,459.45,0.0,NaN,NaN
60796,1537.2,1,1537.2,NaN,1537.2,1537.2,1537.2,NaN,0.0,NaN,NaN,1537.2,0.0,NaN,NaN
61345,58.9,1,58.9,NaN,58.9,58.9,58.9,NaN,0.0,NaN,NaN,58.9,0.0,NaN,NaN
