counterparty_acct_id,acct_stat_dt_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
5855,15,393.6,1,393.6,NaN,393.6,393.6,393.6,NaN,0.0,NaN,NaN,393.6,0.0,NaN,NaN
5902,28,69.21333333333332,3,183.7,-1.4999999999999984,4.95,183.7,4.95,0.691267906058339,81.15695917308767,99.3965695249757,99.3965695249757,207.64,6586.45202222222,9879.67803333333,9879.67803333333
1567,28,243.94,1,243.94,NaN,243.94,243.94,243.94,NaN,0.0,NaN,NaN,243.94,0.0,NaN,NaN
1640,10,599.95,1,599.95,NaN,599.95,599.95,599.95,NaN,0.0,NaN,NaN,599.95,0.0,NaN,NaN
3233,18,429.84,1,429.84,NaN,429.84,429.84,429.84,NaN,0.0,NaN,NaN,429.84,0.0,NaN,NaN
3118,27,241.8,1,241.8,NaN,241.8,241.8,241.8,NaN,0.0,NaN,NaN,241.8,0.0,NaN,NaN
6061,30,301.395,2,345.99,-1.9999999999999976,256.8,345.99,256.8,6.563290734347924E-16,44.595,63.06685381402817,63.06685381402817,602.79,1988.714025,3977.42805,3977.42805
4858,10,303.06,1,303.06,NaN,303.06,303.06,303.06,NaN,0.0,NaN,NaN,303.06,0.0,NaN,NaN
2274,2,212.92,1,212.92,NaN,212.92,212.92,212.92,NaN,0.0,NaN,NaN,212.92,0.0,NaN,NaN
4271,21,161.35,1,161.35,NaN,161.35,161.35,161.35,NaN,0.0,NaN,NaN,161.35,0.0,NaN,NaN
6128,14,805.2,1,805.2,NaN,805.2,805.2,805.2,NaN,0.0,NaN,NaN,805.2,0.0,NaN,NaN
4701,16,280.695,2,542.99,-2.0000000000000004,18.4,542.99,18.4,-4.1287642087776565E-16,262.295,370.941146342651,370.941146342651,561.39,68798.667025,137597.33405,137597.33405
6567,7,308.46,1,308.46,NaN,308.46,308.46,308.46,NaN,0.0,NaN,NaN,308.46,0.0,NaN,NaN
1679,6,338.63,1,338.63,NaN,338.63,338.63,338.63,NaN,0.0,NaN,NaN,338.63,0.0,NaN,NaN
6254,23,71.09,1,71.09,NaN,71.09,71.09,71.09,NaN,0.0,NaN,NaN,71.09,0.0,NaN,NaN
2944,24,3337.44,1,3337.44,NaN,3337.44,3337.44,3337.44,NaN,0.0,NaN,NaN,3337.44,0.0,NaN,NaN
3616,7,218.94,1,218.94,NaN,218.94,218.94,218.94,NaN,0.0,NaN,NaN,218.94,0.0,NaN,NaN
6131,29,103.25500000000001,2,201.86,-2.0000000000000044,4.65,201.86,4.65,-4.857058363989538E-16,98.605,139.44852831779903,139.44852831779903,206.51000000000002,9722.946025000001,19445.892050000002,19445.892050000002
5679,8,243.73,1,243.73,NaN,243.73,243.73,243.73,NaN,0.0,NaN,NaN,243.73,0.0,NaN,NaN
2371,15,240.22,1,240.22,NaN,240.22,240.22,240.22,NaN,0.0,NaN,NaN,240.22,0.0,NaN,NaN
3280,6,343.5,1,343.5,NaN,343.5,343.5,343.5,NaN,0.0,NaN,NaN,343.5,0.0,NaN,NaN
3055,3,207.6,1,207.6,NaN,207.6,207.6,207.6,NaN,0.0,NaN,NaN,207.6,0.0,NaN,NaN
3535,15,13.9,1,13.9,NaN,13.9,13.9,13.9,NaN,0.0,NaN,NaN,13.9,0.0,NaN,NaN
5779,14,6.675,2,3.75,-1.9999999999999987,9.6,9.6,3.75,0.0,2.925,4.136574669941303,4.136574669941303,13.35,8.555625,17.11125,17.11125
5775,16,13.525,2,15.55,-2.0,11.5,15.55,11.5,0.0,2.0250000000000004,2.863782463805518,2.863782463805518,27.05,4.100625000000002,8.201250000000003,8.201250000000003
6052,31,28.05,1,28.05,NaN,28.05,28.05,28.05,NaN,0.0,NaN,NaN,28.05,0.0,NaN,NaN
6069,1,11.8,1,11.8,NaN,11.8,11.8,11.8,NaN,0.0,NaN,NaN,11.8,0.0,NaN,NaN
6133,2,25.74,1,25.74,NaN,25.74,25.74,25.74,NaN,0.0,NaN,NaN,25.74,0.0,NaN,NaN
2159,18,4.98,1,4.98,NaN,4.98,4.98,4.98,NaN,0.0,NaN,NaN,4.98,0.0,NaN,NaN
5726,4,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
6209,11,10.2,1,10.2,NaN,10.2,10.2,10.2,NaN,0.0,NaN,NaN,10.2,0.0,NaN,NaN
2989,4,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
4980,2,514.41,1,514.41,NaN,514.41,514.41,514.41,NaN,0.0,NaN,NaN,514.41,0.0,NaN,NaN
6339,2,515.29,2,780.12,-1.9999999999999962,250.46,780.12,250.46,4.011331698976226E-16,264.83,374.5261777232667,374.5261777232667,1030.58,70134.92889999998,140269.85779999997,140269.85779999997
4659,27,159.49,2,178.4,-1.9999999999999987,140.58,178.4,140.58,5.380040912053615E-16,18.909999999999997,26.742778464475222,26.742778464475222,318.98,357.5880999999999,715.1761999999998,715.1761999999998
2107,1,162.35,2,97.8,-1.9999999999999984,226.9,226.9,97.8,0.0,64.55000000000001,91.2874854511833,91.2874854511833,324.7,4166.702500000001,8333.405000000002,8333.405000000002
6111,13,390.16,3,318.84,-1.5000000000000004,266.64,585.0,266.64,0.6334826775899741,139.41109281545712,170.7430209408279,170.7430209408279,1170.48,19435.4528,29153.1792,29153.1792
6148,11,391.42333333333335,3,670.55,-1.4999999999999982,30.6,670.55,30.6,-0.4295293687434507,267.56900621874894,327.70376810975694,327.70376810975694,1174.27,71593.1730888889,107389.75963333335,107389.75963333335
3106,29,111.75,1,111.75,NaN,111.75,111.75,111.75,NaN,0.0,NaN,NaN,111.75,0.0,NaN,NaN
5957,13,576.09,2,350.24,-2.0000000000000004,801.94,801.94,350.24,0.0,225.85000000000002,319.4001330619636,319.4001330619636,1152.18,51008.22250000001,102016.44500000002,102016.44500000002
6845,6,222.34333333333333,3,162.7,-1.4999999999999996,340.28,340.28,162.7,0.7069678117716081,83.3956379088392,102.13837982528081,102.13837982528081,667.03,6954.832422222219,10432.248633333329,10432.248633333329
1110,12,603.09,1,603.09,NaN,603.09,603.09,603.09,NaN,0.0,NaN,NaN,603.09,0.0,NaN,NaN
5729,23,198.03,2,300.54,-1.9999999999999987,95.52,300.54,95.52,4.3228626192963863E-16,102.51000000000002,144.971032278866,144.971032278866,396.06,10508.300100000004,21016.600200000008,21016.600200000008
3538,2,237.19,1,237.19,NaN,237.19,237.19,237.19,NaN,0.0,NaN,NaN,237.19,0.0,NaN,NaN
5013,25,294.775,2,438.67,-1.9999999999999993,150.88,438.67,150.88,0.0,143.895,203.49826055767653,203.49826055767653,589.55,20705.771025000002,41411.542050000004,41411.542050000004
5944,24,247.0875,4,564.39,-1.6589874777529952,15.0,564.39,15.0,0.25360867317282926,230.29986923302843,265.92738299204916,265.92738299204916,988.35,53038.02976875,70717.373025,70717.373025
5945,1,561.3,1,561.3,NaN,561.3,561.3,561.3,NaN,0.0,NaN,NaN,561.3,0.0,NaN,NaN
4852,30,594.04,1,594.04,NaN,594.04,594.04,594.04,NaN,0.0,NaN,NaN,594.04,0.0,NaN,NaN
1874,24,166.8,1,166.8,NaN,166.8,166.8,166.8,NaN,0.0,NaN,NaN,166.8,0.0,NaN,NaN
1721,24,460.5,1,460.5,NaN,460.5,460.5,460.5,NaN,0.0,NaN,NaN,460.5,0.0,NaN,NaN
5694,1,101.8,1,101.8,NaN,101.8,101.8,101.8,NaN,0.0,NaN,NaN,101.8,0.0,NaN,NaN
6127,21,113.64,1,113.64,NaN,113.64,113.64,113.64,NaN,0.0,NaN,NaN,113.64,0.0,NaN,NaN
6124,14,85.13,3,203.82,-1.5000000000000002,4.95,203.82,4.95,0.5836146435068713,85.63326573242433,104.87890302629981,104.87890302629981,255.39,7333.056199999999,10999.584299999999,10999.584299999999
6089,12,1423.82,2,83.35,-1.9999999999999998,2764.29,2764.29,83.35,0.0,1340.47,1895.7108539542628,1895.7108539542628,2847.64,1796859.8209000002,3593719.6418000003,3593719.6418000003
6103,6,182.85,1,182.85,NaN,182.85,182.85,182.85,NaN,0.0,NaN,NaN,182.85,0.0,NaN,NaN
5725,6,167.85999999999999,3,127.95,-1.4999999999999993,2.95,372.68,2.95,0.3722985792432318,153.5570996947607,188.0682703169251,188.0682703169251,503.58,23579.782866666672,35369.674300000006,35369.674300000006
6070,21,282.74,1,282.74,NaN,282.74,282.74,282.74,NaN,0.0,NaN,NaN,282.74,0.0,NaN,NaN
5617,31,311.07,1,311.07,NaN,311.07,311.07,311.07,NaN,0.0,NaN,NaN,311.07,0.0,NaN,NaN
5743,24,2233.9849999999997,2,3978.99,-1.9999999999999993,488.98,3978.99,488.98,0.0,1745.0049999999999,2467.8097374088625,2467.8097374088625,4467.969999999999,3045042.4500249997,6090084.900049999,6090084.900049999
4931,26,762.21,2,108.5,-1.9999999999999991,1415.92,1415.92,108.5,0.0,653.71,924.485547858916,924.485547858916,1524.42,427336.76410000003,854673.5282000001,854673.5282000001
6061,16,585.12,1,585.12,NaN,585.12,585.12,585.12,NaN,0.0,NaN,NaN,585.12,0.0,NaN,NaN
6782,30,119.08,1,119.08,NaN,119.08,119.08,119.08,NaN,0.0,NaN,NaN,119.08,0.0,NaN,NaN
1207,26,124.08,1,124.08,NaN,124.08,124.08,124.08,NaN,0.0,NaN,NaN,124.08,0.0,NaN,NaN
5703,20,241.95499999999998,2,351.01,-2.0000000000000018,132.9,351.01,132.9,-3.5903218998433257E-16,109.05499999999999,154.22706004459786,154.22706004459786,483.90999999999997,11892.993024999998,23785.986049999996,23785.986049999996
6139,2,9.96,1,9.96,NaN,9.96,9.96,9.96,NaN,0.0,NaN,NaN,9.96,0.0,NaN,NaN
3499,3,453.0,1,453.0,NaN,453.0,453.0,453.0,NaN,0.0,NaN,NaN,453.0,0.0,NaN,NaN
2308,12,411.87,1,411.87,NaN,411.87,411.87,411.87,NaN,0.0,NaN,NaN,411.87,0.0,NaN,NaN
3770,17,147.6,1,147.6,NaN,147.6,147.6,147.6,NaN,0.0,NaN,NaN,147.6,0.0,NaN,NaN
4211,29,390.85,1,390.85,NaN,390.85,390.85,390.85,NaN,0.0,NaN,NaN,390.85,0.0,NaN,NaN
5960,17,271.76666666666665,3,226.85,-1.5000000000000024,243.75,344.7,226.85,0.6515692441961661,52.03111782599161,63.724844710154706,63.724844710154706,815.3,2707.2372222222216,4060.8558333333326,4060.8558333333326
2207,24,440.0,1,440.0,NaN,440.0,440.0,440.0,NaN,0.0,NaN,NaN,440.0,0.0,NaN,NaN
6015,17,329.16,2,332.1,-2.000000000000002,326.22,332.1,326.22,-5.592142224061512E-16,2.9399999999999977,4.157787873376896,4.157787873376896,658.32,8.643599999999987,17.287199999999974,17.287199999999974
1465,27,677.8,1,677.8,NaN,677.8,677.8,677.8,NaN,0.0,NaN,NaN,677.8,0.0,NaN,NaN
2718,16,36.0,1,36.0,NaN,36.0,36.0,36.0,NaN,0.0,NaN,NaN,36.0,0.0,NaN,NaN
3790,18,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
1682,3,9.96,1,9.96,NaN,9.96,9.96,9.96,NaN,0.0,NaN,NaN,9.96,0.0,NaN,NaN
1218,22,501.83,1,501.83,NaN,501.83,501.83,501.83,NaN,0.0,NaN,NaN,501.83,0.0,NaN,NaN
3024,3,78.375,2,52.8,-2.000000000000002,103.95,103.95,52.8,4.3495390400181316E-16,25.575000000000003,36.16851185769191,36.16851185769191,156.75,654.0806250000002,1308.1612500000003,1308.1612500000003
5848,21,165.55,1,165.55,NaN,165.55,165.55,165.55,NaN,0.0,NaN,NaN,165.55,0.0,NaN,NaN
3826,24,810.6,1,810.6,NaN,810.6,810.6,810.6,NaN,0.0,NaN,NaN,810.6,0.0,NaN,NaN
6174,22,479.45,1,479.45,NaN,479.45,479.45,479.45,NaN,0.0,NaN,NaN,479.45,0.0,NaN,NaN
3265,30,32.2,2,47.0,-2.0000000000000018,17.4,47.0,17.4,0.0,14.8,20.930360723121808,20.930360723121808,64.4,219.04000000000002,438.08000000000004,438.08000000000004
1453,4,246.74,1,246.74,NaN,246.74,246.74,246.74,NaN,0.0,NaN,NaN,246.74,0.0,NaN,NaN
1848,6,667.03,1,667.03,NaN,667.03,667.03,667.03,NaN,0.0,NaN,NaN,667.03,0.0,NaN,NaN
1951,22,216.95,1,216.95,NaN,216.95,216.95,216.95,NaN,0.0,NaN,NaN,216.95,0.0,NaN,NaN
3303,4,689.58,1,689.58,NaN,689.58,689.58,689.58,NaN,0.0,NaN,NaN,689.58,0.0,NaN,NaN
6047,10,751.915,2,865.62,-2.0,638.21,865.62,638.21,0.0,113.70499999999998,160.80315310963275,160.80315310963275,1503.83,12928.827024999997,25857.654049999994,25857.654049999994
1963,14,178.38,1,178.38,NaN,178.38,178.38,178.38,NaN,0.0,NaN,NaN,178.38,0.0,NaN,NaN
5948,16,78.6,1,78.6,NaN,78.6,78.6,78.6,NaN,0.0,NaN,NaN,78.6,0.0,NaN,NaN
5687,2,1246.32,1,1246.32,NaN,1246.32,1246.32,1246.32,NaN,0.0,NaN,NaN,1246.32,0.0,NaN,NaN
2652,7,225.41,2,26.02,-2.000000000000001,424.8,424.8,26.02,0.0,199.39000000000001,281.98004220157145,281.98004220157145,450.82,39756.37210000001,79512.74420000002,79512.74420000002
5614,17,675.0,1,675.0,NaN,675.0,675.0,675.0,NaN,0.0,NaN,NaN,675.0,0.0,NaN,NaN
6338,10,310.88,1,310.88,NaN,310.88,310.88,310.88,NaN,0.0,NaN,NaN,310.88,0.0,NaN,NaN
2567,1,23.235,2,23.5,-1.9999999999999987,22.97,23.5,22.97,3.7286586397668864E-16,0.26500000000000057,0.37476659402887097,0.37476659402887097,46.47,0.0702250000000003,0.1404500000000006,0.1404500000000006
5076,11,406.0,1,406.0,NaN,406.0,406.0,406.0,NaN,0.0,NaN,NaN,406.0,0.0,NaN,NaN
1975,13,218.27,1,218.27,NaN,218.27,218.27,218.27,NaN,0.0,NaN,NaN,218.27,0.0,NaN,NaN
6070,2,204.0,1,204.0,NaN,204.0,204.0,204.0,NaN,0.0,NaN,NaN,204.0,0.0,NaN,NaN
1796,20,251.26,1,251.26,NaN,251.26,251.26,251.26,NaN,0.0,NaN,NaN,251.26,0.0,NaN,NaN
3269,27,502.02,1,502.02,NaN,502.02,502.02,502.02,NaN,0.0,NaN,NaN,502.02,0.0,NaN,NaN
2325,16,355.45,1,355.45,NaN,355.45,355.45,355.45,NaN,0.0,NaN,NaN,355.45,0.0,NaN,NaN
6470,11,222.48,1,222.48,NaN,222.48,222.48,222.48,NaN,0.0,NaN,NaN,222.48,0.0,NaN,NaN
2407,3,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
4853,24,307.49,1,307.49,NaN,307.49,307.49,307.49,NaN,0.0,NaN,NaN,307.49,0.0,NaN,NaN
4023,14,472.13,1,472.13,NaN,472.13,472.13,472.13,NaN,0.0,NaN,NaN,472.13,0.0,NaN,NaN
5840,31,550.41,2,505.8,-2.000000000000001,595.02,595.02,505.8,0.0,44.609999999999985,63.08806701746375,63.08806701746375,1100.82,1990.0520999999987,3980.1041999999975,3980.1041999999975
1226,29,1179.64,1,1179.64,NaN,1179.64,1179.64,1179.64,NaN,0.0,NaN,NaN,1179.64,0.0,NaN,NaN
4540,23,576.74,1,576.74,NaN,576.74,576.74,576.74,NaN,0.0,NaN,NaN,576.74,0.0,NaN,NaN
6068,3,356.75,1,356.75,NaN,356.75,356.75,356.75,NaN,0.0,NaN,NaN,356.75,0.0,NaN,NaN
3353,26,74.4,1,74.4,NaN,74.4,74.4,74.4,NaN,0.0,NaN,NaN,74.4,0.0,NaN,NaN
5935,17,373.72,2,185.84,-2.000000000000002,561.6,561.6,185.84,5.617181629752564E-16,187.88,265.7024440986571,265.7024440986571,747.44,35298.8944,70597.7888,70597.7888
5739,22,189.635,2,336.64,-1.9999999999999964,42.63,336.64,42.63,5.863187819916048E-16,147.005,207.89646473665684,207.89646473665684,379.27,21610.470025,43220.94005,43220.94005
6186,5,789.84,1,789.84,NaN,789.84,789.84,789.84,NaN,0.0,NaN,NaN,789.84,0.0,NaN,NaN
5661,12,194.37,1,194.37,NaN,194.37,194.37,194.37,NaN,0.0,NaN,NaN,194.37,0.0,NaN,NaN
3606,18,1098.78,1,1098.78,NaN,1098.78,1098.78,1098.78,NaN,0.0,NaN,NaN,1098.78,0.0,NaN,NaN
5971,30,128.44,1,128.44,NaN,128.44,128.44,128.44,NaN,0.0,NaN,NaN,128.44,0.0,NaN,NaN
3063,25,541.93,2,780.56,-1.999999999999999,303.3,780.56,303.3,0.0,238.62999999999997,337.47378238909164,337.47378238909164,1083.86,56944.27689999998,113888.55379999997,113888.55379999997
3829,26,2062.06,1,2062.06,NaN,2062.06,2062.06,2062.06,NaN,0.0,NaN,NaN,2062.06,0.0,NaN,NaN
4701,3,327.72,1,327.72,NaN,327.72,327.72,327.72,NaN,0.0,NaN,NaN,327.72,0.0,NaN,NaN
2699,13,160.6,2,311.3,-2.0,9.9,311.3,9.9,0.0,150.70000000000002,213.12198384962545,213.12198384962545,321.2,22710.490000000005,45420.98000000001,45420.98000000001
5815,17,687.38,1,687.38,NaN,687.38,687.38,687.38,NaN,0.0,NaN,NaN,687.38,0.0,NaN,NaN
5473,2,316.76,1,316.76,NaN,316.76,316.76,316.76,NaN,0.0,NaN,NaN,316.76,0.0,NaN,NaN
1787,17,2626.3,1,2626.3,NaN,2626.3,2626.3,2626.3,NaN,0.0,NaN,NaN,2626.3,0.0,NaN,NaN
5471,11,466.22,2,915.49,-2.0,16.95,915.49,16.95,0.0,449.27,635.3637271673604,635.3637271673604,932.44,201843.5329,403687.0658,403687.0658
5790,12,121.26,1,121.26,NaN,121.26,121.26,121.26,NaN,0.0,NaN,NaN,121.26,0.0,NaN,NaN
1639,5,6.48,1,6.48,NaN,6.48,6.48,6.48,NaN,0.0,NaN,NaN,6.48,0.0,NaN,NaN
3251,13,102.0,1,102.0,NaN,102.0,102.0,102.0,NaN,0.0,NaN,NaN,102.0,0.0,NaN,NaN
2089,2,216.17,1,216.17,NaN,216.17,216.17,216.17,NaN,0.0,NaN,NaN,216.17,0.0,NaN,NaN
6155,27,400.15,1,400.15,NaN,400.15,400.15,400.15,NaN,0.0,NaN,NaN,400.15,0.0,NaN,NaN
5416,25,179.86,1,179.86,NaN,179.86,179.86,179.86,NaN,0.0,NaN,NaN,179.86,0.0,NaN,NaN
6802,13,739.37,1,739.37,NaN,739.37,739.37,739.37,NaN,0.0,NaN,NaN,739.37,0.0,NaN,NaN
5889,4,205.25,2,358.0,-2.0,52.5,358.0,52.5,0.0,152.75,216.02112165249028,216.02112165249028,410.5,23332.5625,46665.125,46665.125
3634,16,211.88,1,211.88,NaN,211.88,211.88,211.88,NaN,0.0,NaN,NaN,211.88,0.0,NaN,NaN
2305,20,518.55,1,518.55,NaN,518.55,518.55,518.55,NaN,0.0,NaN,NaN,518.55,0.0,NaN,NaN
2156,9,392.08,1,392.08,NaN,392.08,392.08,392.08,NaN,0.0,NaN,NaN,392.08,0.0,NaN,NaN
4775,19,133.66,1,133.66,NaN,133.66,133.66,133.66,NaN,0.0,NaN,NaN,133.66,0.0,NaN,NaN
1839,21,659.8,1,659.8,NaN,659.8,659.8,659.8,NaN,0.0,NaN,NaN,659.8,0.0,NaN,NaN
2149,30,71.66,1,71.66,NaN,71.66,71.66,71.66,NaN,0.0,NaN,NaN,71.66,0.0,NaN,NaN
6179,13,381.28,1,381.28,NaN,381.28,381.28,381.28,NaN,0.0,NaN,NaN,381.28,0.0,NaN,NaN
6340,4,199.22,2,349.83,-2.0000000000000027,48.61,349.83,48.61,-5.452161355204115E-16,150.60999999999999,212.99470462901184,212.99470462901184,398.44,22683.372099999997,45366.744199999994,45366.744199999994
1375,24,279.5,1,279.5,NaN,279.5,279.5,279.5,NaN,0.0,NaN,NaN,279.5,0.0,NaN,NaN
4137,25,155.24,1,155.24,NaN,155.24,155.24,155.24,NaN,0.0,NaN,NaN,155.24,0.0,NaN,NaN
6850,15,226.17,1,226.17,NaN,226.17,226.17,226.17,NaN,0.0,NaN,NaN,226.17,0.0,NaN,NaN
5368,10,248.2,1,248.2,NaN,248.2,248.2,248.2,NaN,0.0,NaN,NaN,248.2,0.0,NaN,NaN
1223,11,177.31,1,177.31,NaN,177.31,177.31,177.31,NaN,0.0,NaN,NaN,177.31,0.0,NaN,NaN
4631,3,189.87,1,189.87,NaN,189.87,189.87,189.87,NaN,0.0,NaN,NaN,189.87,0.0,NaN,NaN
4530,23,353.03,1,353.03,NaN,353.03,353.03,353.03,NaN,0.0,NaN,NaN,353.03,0.0,NaN,NaN
4455,10,963.18,1,963.18,NaN,963.18,963.18,963.18,NaN,0.0,NaN,NaN,963.18,0.0,NaN,NaN
4250,3,125.83,1,125.83,NaN,125.83,125.83,125.83,NaN,0.0,NaN,NaN,125.83,0.0,NaN,NaN
4357,21,154.4,1,154.4,NaN,154.4,154.4,154.4,NaN,0.0,NaN,NaN,154.4,0.0,NaN,NaN
1097,28,281.9,1,281.9,NaN,281.9,281.9,281.9,NaN,0.0,NaN,NaN,281.9,0.0,NaN,NaN
1179,18,208.19,1,208.19,NaN,208.19,208.19,208.19,NaN,0.0,NaN,NaN,208.19,0.0,NaN,NaN
4168,18,370.94,1,370.94,NaN,370.94,370.94,370.94,NaN,0.0,NaN,NaN,370.94,0.0,NaN,NaN
5795,29,271.99,1,271.99,NaN,271.99,271.99,271.99,NaN,0.0,NaN,NaN,271.99,0.0,NaN,NaN
5540,18,146.01,1,146.01,NaN,146.01,146.01,146.01,NaN,0.0,NaN,NaN,146.01,0.0,NaN,NaN
4335,14,1.25,1,1.25,NaN,1.25,1.25,1.25,NaN,0.0,NaN,NaN,1.25,0.0,NaN,NaN
2087,16,29.7,1,29.7,NaN,29.7,29.7,29.7,NaN,0.0,NaN,NaN,29.7,0.0,NaN,NaN
6237,3,6.25,1,6.25,NaN,6.25,6.25,6.25,NaN,0.0,NaN,NaN,6.25,0.0,NaN,NaN
4025,26,9.25,1,9.25,NaN,9.25,9.25,9.25,NaN,0.0,NaN,NaN,9.25,0.0,NaN,NaN
6174,27,9.25,1,9.25,NaN,9.25,9.25,9.25,NaN,0.0,NaN,NaN,9.25,0.0,NaN,NaN
5189,7,25.8,1,25.8,NaN,25.8,25.8,25.8,NaN,0.0,NaN,NaN,25.8,0.0,NaN,NaN
5594,18,19.98,1,19.98,NaN,19.98,19.98,19.98,NaN,0.0,NaN,NaN,19.98,0.0,NaN,NaN
4819,27,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
3357,12,18.35,1,18.35,NaN,18.35,18.35,18.35,NaN,0.0,NaN,NaN,18.35,0.0,NaN,NaN
4081,20,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
2636,1,6.75,1,6.75,NaN,6.75,6.75,6.75,NaN,0.0,NaN,NaN,6.75,0.0,NaN,NaN
3260,30,9.24,1,9.24,NaN,9.24,9.24,9.24,NaN,0.0,NaN,NaN,9.24,0.0,NaN,NaN
5110,10,29.85,1,29.85,NaN,29.85,29.85,29.85,NaN,0.0,NaN,NaN,29.85,0.0,NaN,NaN
4039,23,35.4,1,35.4,NaN,35.4,35.4,35.4,NaN,0.0,NaN,NaN,35.4,0.0,NaN,NaN
1407,11,21.175,2,13.3,-2.0,29.05,29.05,13.3,0.0,7.875,11.136931803688123,11.136931803688123,42.35,62.015625,124.03125,124.03125
3275,15,7.2,1,7.2,NaN,7.2,7.2,7.2,NaN,0.0,NaN,NaN,7.2,0.0,NaN,NaN
4389,17,14.95,1,14.95,NaN,14.95,14.95,14.95,NaN,0.0,NaN,NaN,14.95,0.0,NaN,NaN
6074,31,23.35,1,23.35,NaN,23.35,23.35,23.35,NaN,0.0,NaN,NaN,23.35,0.0,NaN,NaN
6294,1,23.0,1,23.0,NaN,23.0,23.0,23.0,NaN,0.0,NaN,NaN,23.0,0.0,NaN,NaN
3089,16,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
2463,21,25.4,1,25.4,NaN,25.4,25.4,25.4,NaN,0.0,NaN,NaN,25.4,0.0,NaN,NaN
4795,1,14.11,1,14.11,NaN,14.11,14.11,14.11,NaN,0.0,NaN,NaN,14.11,0.0,NaN,NaN
1974,3,1136.7,2,842.12,-1.9999999999999976,1431.28,1431.28,842.12,-5.829218563026939E-16,294.58,416.59903120386633,416.59903120386633,2273.4,86777.3764,173554.7528,173554.7528
6293,26,22.2,1,22.2,NaN,22.2,22.2,22.2,NaN,0.0,NaN,NaN,22.2,0.0,NaN,NaN
4651,24,50.4,1,50.4,NaN,50.4,50.4,50.4,NaN,0.0,NaN,NaN,50.4,0.0,NaN,NaN
5905,15,289.18000000000006,4,275.8,-1.024982059251428,26.4,534.57,26.4,-0.1419792622291449,180.55151467102127,208.4829311958176,208.4829311958176,1156.7200000000003,32598.849450000012,43465.13260000002,43465.13260000002
6008,5,234.695,2,438.0,-2.0000000000000027,31.39,438.0,31.39,-4.433185892356422E-16,203.305,287.5166882982621,287.5166882982621,469.39,41332.923025000004,82665.84605000001,82665.84605000001
5912,11,195.525,2,133.07,-1.9999999999999993,257.98,257.98,133.07,0.0,62.45500000000001,88.32470803801166,88.32470803801166,391.05,3900.6270250000016,7801.254050000003,7801.254050000003
2669,27,257.805,2,511.56,-2.000000000000001,4.05,511.56,4.05,0.0,253.755,358.86376251998473,358.86376251998473,515.61,64391.600025,128783.20005,128783.20005
2721,16,713.88,1,713.88,NaN,713.88,713.88,713.88,NaN,0.0,NaN,NaN,713.88,0.0,NaN,NaN
5849,28,692.94,1,692.94,NaN,692.94,692.94,692.94,NaN,0.0,NaN,NaN,692.94,0.0,NaN,NaN
6250,7,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
4757,31,244.19,1,244.19,NaN,244.19,244.19,244.19,NaN,0.0,NaN,NaN,244.19,0.0,NaN,NaN
5803,19,1822.88,1,1822.88,NaN,1822.88,1822.88,1822.88,NaN,0.0,NaN,NaN,1822.88,0.0,NaN,NaN
6089,3,1.45,1,1.45,NaN,1.45,1.45,1.45,NaN,0.0,NaN,NaN,1.45,0.0,NaN,NaN
6195,19,302.45,1,302.45,NaN,302.45,302.45,302.45,NaN,0.0,NaN,NaN,302.45,0.0,NaN,NaN
6207,31,544.57,2,402.66,-1.9999999999999993,686.48,686.48,402.66,0.0,141.91,200.6910466363659,200.6910466363659,1089.14,20138.448099999998,40276.896199999996,40276.896199999996
5555,27,547.5,1,547.5,NaN,547.5,547.5,547.5,NaN,0.0,NaN,NaN,547.5,0.0,NaN,NaN
5919,26,155.17,1,155.17,NaN,155.17,155.17,155.17,NaN,0.0,NaN,NaN,155.17,0.0,NaN,NaN
6276,26,58.9,2,114.85,-1.9999999999999998,2.95,114.85,2.95,0.0,55.949999999999996,79.12524881477466,79.12524881477466,117.8,3130.4024999999997,6260.804999999999,6260.804999999999
