counterparty_id,acct_last_updated_ts_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
12352,1,317.017,10,144.35,1.2122885711848035,120.33,840.3,120.33,1.3463843546832834,208.72804416512886,220.01867703800863,220.01867703800863,3170.17,43567.39642099999,48408.218245555545,48408.218245555545
69505,1,268.79,9,108.5,-1.0203083130992423,7.9,504.35,7.9,-0.14409127490287876,150.26672596863662,159.38193137868547,159.38193137868547,2419.11,22580.088933333333,25402.60005,25402.60005
14886,1,364.8,1,364.8,NaN,364.8,364.8,364.8,NaN,0.0,NaN,NaN,364.8,0.0,NaN,NaN
18220,1,156.39,2,305.28,-2.000000000000001,7.5,305.28,7.5,0.0,148.89,210.5622573017301,210.5622573017301,312.78,22168.232099999997,44336.464199999995,44336.464199999995
70621,1,421.345,2,820.74,-2.000000000000001,21.95,820.74,21.95,0.0,399.395,564.8298257440023,564.8298257440023,842.69,159516.366025,319032.73205,319032.73205
12562,1,540.2485714285714,7,444.96,-1.4021131417411805,654.37,654.37,388.64,-0.17243084724728977,96.4271438412844,104.15321925390678,104.15321925390678,3781.74,9298.194069387753,10847.893080952379,10847.893080952379
12790,1,324.92,1,324.92,NaN,324.92,324.92,324.92,NaN,0.0,NaN,NaN,324.92,0.0,NaN,NaN
13994,1,343.51,4,288.57,-1.0593392783942437,116.1,608.3,116.1,0.30013095714296795,176.88683486907667,204.25132345552458,204.25132345552458,1374.04,31288.95235,41718.60313333333,41718.60313333333
16968,1,219.715,2,253.31,-1.9999999999999996,186.12,253.31,186.12,0.0,33.595,47.51050462792413,47.51050462792413,439.43,1128.6240249999998,2257.2480499999997,2257.2480499999997
69392,1,116.56,1,116.56,NaN,116.56,116.56,116.56,NaN,0.0,NaN,NaN,116.56,0.0,NaN,NaN
15185,1,310.62,1,310.62,NaN,310.62,310.62,310.62,NaN,0.0,NaN,NaN,310.62,0.0,NaN,NaN
69365,1,196.65,1,196.65,NaN,196.65,196.65,196.65,NaN,0.0,NaN,NaN,196.65,0.0,NaN,NaN
15006,1,502.09,1,502.09,NaN,502.09,502.09,502.09,NaN,0.0,NaN,NaN,502.09,0.0,NaN,NaN
13366,1,56.16,1,56.16,NaN,56.16,56.16,56.16,NaN,0.0,NaN,NaN,56.16,0.0,NaN,NaN
16311,1,308.13,2,401.55,-2.0000000000000027,214.71,401.55,214.71,-5.711504792708288E-16,93.42,132.11583099689454,132.11583099689454,616.26,8727.296400000001,17454.592800000002,17454.592800000002
12666,1,227.44,1,227.44,NaN,227.44,227.44,227.44,NaN,0.0,NaN,NaN,227.44,0.0,NaN,NaN
70387,1,644.0842857142856,7,79.6,-0.11739417439248445,17.5,2420.95,2.95,1.1757452500418857,854.3457456834129,922.7988740936843,922.7988740936843,4508.589999999999,729906.6531673468,851557.7620285713,851557.7620285713
69727,1,309.289,20,211.2,-0.46185512087063385,12.75,665.46,12.75,0.23438753735148582,167.17847115881875,171.52149234364032,171.52149234364032,6185.78,27948.641218999994,29419.622335789467,29419.622335789467
70049,1,252.9475,24,353.19,1.408417369108598,50.74,1082.14,1.68,1.467960707737126,290.1113065452925,296.35097321236026,296.35097321236026,6070.74,84164.57018541668,87823.89932391307,87823.89932391307
69855,1,360.2310256410256,39,123.07,21.168870193024283,33.2,3376.08,1.25,4.346048126861056,544.8837327300384,552.0066982230659,552.0066982230659,14049.009999999998,296898.28219381993,304711.39488313097,304711.39488313097
17402,1,202.89545454545453,11,271.2,-0.642070646855716,312.9,312.9,35.0,-0.4997580663943597,81.42045436147941,85.39449295635362,85.39449295635362,2231.85,6629.290388429752,7292.2194272727265,7292.2194272727265
15502,1,646.36,18,569.5,2.0707448142665843,0.85,3155.95,0.85,1.8800452535502985,972.3402260583026,1000.5298382768765,1000.5298382768765,11634.48,945445.5152111109,1001059.9572823527,1001059.9572823527
70007,1,549.5507407407407,27,181.12,18.173056543828,4.95,6870.0,4.95,4.352222169981692,1293.652270740497,1318.2954806956243,1318.2954806956243,14837.869999999999,1673536.197592044,1737902.9744225072,1737902.9744225072
15596,1,91.19399999999999,5,402.32,0.2440908388103682,16.9,402.32,2.95,1.4954300387789101,155.65679343992667,174.02958564565967,174.02958564565967,455.9699999999999,24229.037343999997,30286.296679999996,30286.296679999996
14373,1,76.55,1,76.55,NaN,76.55,76.55,76.55,NaN,0.0,NaN,NaN,76.55,0.0,NaN,NaN
70267,1,269.9971428571428,14,148.95,0.08458753810204422,16.95,759.48,5.8,0.8539239654386254,211.06549716103942,219.03301775789848,219.03301775789848,3779.9599999999996,44548.64409183674,47975.462868131865,47975.462868131865
70339,1,216.57416666666666,12,404.12,2.7778831846157814,9.95,1066.94,8.25,1.8338262164188248,296.46697256913046,309.6496539186984,309.6496539186984,2598.89,87892.66582430556,95882.9081719697,95882.9081719697
16333,1,1277.0442105263157,19,989.52,4.781934923233169,1187.2,5727.0,177.6,2.2924636882752805,1308.7779884196348,1344.6415597652608,1344.6415597652608,24263.84,1712899.8229717454,1808060.9242479533,1808060.9242479533
