counterparty_id,open_dt_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
16809,24,128.8,1,128.8,NaN,128.8,128.8,128.8,NaN,0.0,NaN,NaN,128.8,0.0,NaN,NaN
69586,15,368.2,1,368.2,NaN,368.2,368.2,368.2,NaN,0.0,NaN,NaN,368.2,0.0,NaN,NaN
69897,2,1695.54,1,1695.54,NaN,1695.54,1695.54,1695.54,NaN,0.0,NaN,NaN,1695.54,0.0,NaN,NaN
70431,10,388.71500000000003,2,469.0,-1.9999999999999996,308.43,469.0,308.43,0.0,80.285,113.54013585512394,113.54013585512394,777.4300000000001,6445.681224999999,12891.362449999999,12891.362449999999
70063,28,463.32666666666665,3,843.06,-1.4999999999999991,153.0,843.06,153.0,0.34977482187499115,285.95881397307704,350.22659084274756,350.22659084274756,1389.98,81772.44328888888,122658.66493333332,122658.66493333332
70031,6,158.79999999999998,2,302.45,-2.0000000000000004,15.15,302.45,15.15,0.0,143.65,203.15177823489512,203.15177823489512,317.59999999999997,20635.322500000002,41270.645000000004,41270.645000000004
69677,22,301.368,5,305.85,-0.4242417321640928,8.3,524.61,8.3,-0.60483435245823,166.36800863146735,186.00508829061638,186.00508829061638,1506.84,27678.314295999997,34597.892869999996,34597.892869999996
14621,27,330.61,1,330.61,NaN,330.61,330.61,330.61,NaN,0.0,NaN,NaN,330.61,0.0,NaN,NaN
12417,10,437.19,1,437.19,NaN,437.19,437.19,437.19,NaN,0.0,NaN,NaN,437.19,0.0,NaN,NaN
14534,25,445.17,2,144.97,-1.9999999999999998,745.37,745.37,144.97,0.0,300.2,424.5469114244031,424.5469114244031,890.34,90120.04,180240.08,180240.08
70244,28,121.75999999999999,2,237.57,-2.000000000000001,5.95,237.57,5.95,0.0,115.81,163.78007265842814,163.78007265842814,243.51999999999998,13411.956100000001,26823.912200000002,26823.912200000002
15615,7,68.2,2,82.2,-2.0,54.2,82.2,54.2,0.0,14.0,19.79898987322333,19.79898987322333,136.4,196.0,392.0,392.0
17725,3,162.14000000000001,2,310.48,-1.9999999999999991,13.8,310.48,13.8,0.0,148.34,209.78443984242492,209.78443984242492,324.28000000000003,22004.7556,44009.5112,44009.5112
14730,25,315.99,2,211.47,-1.9999999999999996,420.51,420.51,211.47,0.0,104.52,147.8136015392359,147.8136015392359,631.98,10924.4304,21848.8608,21848.8608
70275,10,181.56,1,181.56,NaN,181.56,181.56,181.56,NaN,0.0,NaN,NaN,181.56,0.0,NaN,NaN
70048,17,113.06,1,113.06,NaN,113.06,113.06,113.06,NaN,0.0,NaN,NaN,113.06,0.0,NaN,NaN
69784,7,304.08,1,304.08,NaN,304.08,304.08,304.08,NaN,0.0,NaN,NaN,304.08,0.0,NaN,NaN
14960,16,88.3,1,88.3,NaN,88.3,88.3,88.3,NaN,0.0,NaN,NaN,88.3,0.0,NaN,NaN
14854,14,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
13238,25,227.7,1,227.7,NaN,227.7,227.7,227.7,NaN,0.0,NaN,NaN,227.7,0.0,NaN,NaN
15334,7,109.64,1,109.64,NaN,109.64,109.64,109.64,NaN,0.0,NaN,NaN,109.64,0.0,NaN,NaN
13148,29,247.52,1,247.52,NaN,247.52,247.52,247.52,NaN,0.0,NaN,NaN,247.52,0.0,NaN,NaN
13253,14,553.92,1,553.92,NaN,553.92,553.92,553.92,NaN,0.0,NaN,NaN,553.92,0.0,NaN,NaN
13486,7,202.16,1,202.16,NaN,202.16,202.16,202.16,NaN,0.0,NaN,NaN,202.16,0.0,NaN,NaN
69666,23,182.59,2,345.23,-1.999999999999999,19.95,345.23,19.95,0.0,162.64000000000001,230.00769378436019,230.00769378436019,365.18,26451.769600000003,52903.53920000001,52903.53920000001
69771,7,126.35,1,126.35,NaN,126.35,126.35,126.35,NaN,0.0,NaN,NaN,126.35,0.0,NaN,NaN
70116,11,76.65,2,115.8,-2.0,37.5,115.8,37.5,0.0,39.15,55.36646096690667,55.36646096690667,153.3,1532.7224999999999,3065.4449999999997,3065.4449999999997
13217,3,396.96,1,396.96,NaN,396.96,396.96,396.96,NaN,0.0,NaN,NaN,396.96,0.0,NaN,NaN
12749,14,29.7,1,29.7,NaN,29.7,29.7,29.7,NaN,0.0,NaN,NaN,29.7,0.0,NaN,NaN
70288,17,270.52,1,270.52,NaN,270.52,270.52,270.52,NaN,0.0,NaN,NaN,270.52,0.0,NaN,NaN
69860,18,225.14,1,225.14,NaN,225.14,225.14,225.14,NaN,0.0,NaN,NaN,225.14,0.0,NaN,NaN
17457,4,340.06,1,340.06,NaN,340.06,340.06,340.06,NaN,0.0,NaN,NaN,340.06,0.0,NaN,NaN
15247,30,356.0,1,356.0,NaN,356.0,356.0,356.0,NaN,0.0,NaN,NaN,356.0,0.0,NaN,NaN
70384,18,885.7349999999999,2,1253.05,-2.0000000000000036,518.42,1253.05,518.42,-6.013594175199468E-16,367.315,519.4618546630734,519.4618546630734,1771.4699999999998,134920.309225,269840.61845,269840.61845
17653,24,163.24,1,163.24,NaN,163.24,163.24,163.24,NaN,0.0,NaN,NaN,163.24,0.0,NaN,NaN
13985,20,509.29999999999995,2,391.68,-1.999999999999998,626.92,626.92,391.68,-5.723433021903241E-16,117.61999999999998,166.3397992063234,166.3397992063234,1018.5999999999999,13834.464399999993,27668.928799999987,27668.928799999987
70228,6,1114.52,1,1114.52,NaN,1114.52,1114.52,1114.52,NaN,0.0,NaN,NaN,1114.52,0.0,NaN,NaN
14180,13,134.75,1,134.75,NaN,134.75,134.75,134.75,NaN,0.0,NaN,NaN,134.75,0.0,NaN,NaN
18102,22,4913.52,1,4913.52,NaN,4913.52,4913.52,4913.52,NaN,0.0,NaN,NaN,4913.52,0.0,NaN,NaN
69796,7,437.1133333333334,3,312.64,-1.5000000000000002,789.9,789.9,208.8,0.6188447901192904,253.034267156754,309.90242098656364,309.90242098656364,1311.3400000000001,64026.34035555555,96039.51053333332,96039.51053333332
69954,18,859.68,1,859.68,NaN,859.68,859.68,859.68,NaN,0.0,NaN,NaN,859.68,0.0,NaN,NaN
16211,6,547.02,1,547.02,NaN,547.02,547.02,547.02,NaN,0.0,NaN,NaN,547.02,0.0,NaN,NaN
70321,12,552.245,2,679.69,-2.000000000000002,424.8,679.69,424.8,-4.499162976089512E-16,127.44500000000002,180.23444745663912,180.23444745663912,1104.49,16242.228025000006,32484.45605000001,32484.45605000001
13518,27,659.44,1,659.44,NaN,659.44,659.44,659.44,NaN,0.0,NaN,NaN,659.44,0.0,NaN,NaN
70234,28,72.3,1,72.3,NaN,72.3,72.3,72.3,NaN,0.0,NaN,NaN,72.3,0.0,NaN,NaN
70212,12,193.45,2,354.45,-2.0,32.45,354.45,32.45,0.0,161.0,227.6883835420683,227.6883835420683,386.9,25921.0,51842.0,51842.0
17144,1,595.89,1,595.89,NaN,595.89,595.89,595.89,NaN,0.0,NaN,NaN,595.89,0.0,NaN,NaN
17069,16,523.67,2,545.78,-1.999999999999998,501.56,545.78,501.56,3.3658436403097203E-16,22.109999999999985,31.26826186406911,31.26826186406911,1047.34,488.8520999999993,977.7041999999987,977.7041999999987
18226,3,484.52,1,484.52,NaN,484.52,484.52,484.52,NaN,0.0,NaN,NaN,484.52,0.0,NaN,NaN
13704,29,269.16,1,269.16,NaN,269.16,269.16,269.16,NaN,0.0,NaN,NaN,269.16,0.0,NaN,NaN
70650,7,0.4,1,0.4,NaN,0.4,0.4,0.4,NaN,0.0,NaN,NaN,0.4,0.0,NaN,NaN
69312,10,222.6,1,222.6,NaN,222.6,222.6,222.6,NaN,0.0,NaN,NaN,222.6,0.0,NaN,NaN
70133,25,400.681,1,400.681,NaN,400.681,400.681,400.681,NaN,0.0,NaN,NaN,400.681,0.0,NaN,NaN
70392,1,223.92,1,223.92,NaN,223.92,223.92,223.92,NaN,0.0,NaN,NaN,223.92,0.0,NaN,NaN
17950,24,219.03,1,219.03,NaN,219.03,219.03,219.03,NaN,0.0,NaN,NaN,219.03,0.0,NaN,NaN
13354,23,743.53,1,743.53,NaN,743.53,743.53,743.53,NaN,0.0,NaN,NaN,743.53,0.0,NaN,NaN
69527,12,278.65,1,278.65,NaN,278.65,278.65,278.65,NaN,0.0,NaN,NaN,278.65,0.0,NaN,NaN
69340,1,134.96,1,134.96,NaN,134.96,134.96,134.96,NaN,0.0,NaN,NaN,134.96,0.0,NaN,NaN
13954,6,227.41,1,227.41,NaN,227.41,227.41,227.41,NaN,0.0,NaN,NaN,227.41,0.0,NaN,NaN
15185,23,310.62,1,310.62,NaN,310.62,310.62,310.62,NaN,0.0,NaN,NaN,310.62,0.0,NaN,NaN
15228,3,1162.68,1,1162.68,NaN,1162.68,1162.68,1162.68,NaN,0.0,NaN,NaN,1162.68,0.0,NaN,NaN
14538,28,281.75,1,281.75,NaN,281.75,281.75,281.75,NaN,0.0,NaN,NaN,281.75,0.0,NaN,NaN
70068,19,122.7,1,122.7,NaN,122.7,122.7,122.7,NaN,0.0,NaN,NaN,122.7,0.0,NaN,NaN
69547,13,20.6,1,20.6,NaN,20.6,20.6,20.6,NaN,0.0,NaN,NaN,20.6,0.0,NaN,NaN
70084,30,468.43,2,422.98,-1.9999999999999993,513.88,513.88,422.98,0.0,45.44999999999999,64.27600640985716,64.27600640985716,936.86,2065.702499999999,4131.404999999998,4131.404999999998
16793,26,243.84,1,243.84,NaN,243.84,243.84,243.84,NaN,0.0,NaN,NaN,243.84,0.0,NaN,NaN
12856,11,603.44,1,603.44,NaN,603.44,603.44,603.44,NaN,0.0,NaN,NaN,603.44,0.0,NaN,NaN
17317,14,534.24,1,534.24,NaN,534.24,534.24,534.24,NaN,0.0,NaN,NaN,534.24,0.0,NaN,NaN
17625,23,384.42,1,384.42,NaN,384.42,384.42,384.42,NaN,0.0,NaN,NaN,384.42,0.0,NaN,NaN
14273,13,109.92,1,109.92,NaN,109.92,109.92,109.92,NaN,0.0,NaN,NaN,109.92,0.0,NaN,NaN
69989,25,749.1,1,749.1,NaN,749.1,749.1,749.1,NaN,0.0,NaN,NaN,749.1,0.0,NaN,NaN
70074,15,246.85,1,246.85,NaN,246.85,246.85,246.85,NaN,0.0,NaN,NaN,246.85,0.0,NaN,NaN
17924,13,227.81,2,447.3,-2.000000000000003,8.32,447.3,8.32,-3.5230264673223836E-16,219.49,310.40573480527064,310.40573480527064,455.62,48175.860100000005,96351.72020000001,96351.72020000001
14388,24,463.09,1,463.09,NaN,463.09,463.09,463.09,NaN,0.0,NaN,NaN,463.09,0.0,NaN,NaN
70166,15,213.61,1,213.61,NaN,213.61,213.61,213.61,NaN,0.0,NaN,NaN,213.61,0.0,NaN,NaN
16341,14,383.48,1,383.48,NaN,383.48,383.48,383.48,NaN,0.0,NaN,NaN,383.48,0.0,NaN,NaN
16669,10,645.38,1,645.38,NaN,645.38,645.38,645.38,NaN,0.0,NaN,NaN,645.38,0.0,NaN,NaN
69946,15,331.79999999999995,2,616.8,-2.0,46.8,616.8,46.8,0.0,285.0,403.0508652763321,403.0508652763321,663.5999999999999,81225.0,162450.0,162450.0
69435,18,297.65,1,297.65,NaN,297.65,297.65,297.65,NaN,0.0,NaN,NaN,297.65,0.0,NaN,NaN
69837,24,103.09,1,103.09,NaN,103.09,103.09,103.09,NaN,0.0,NaN,NaN,103.09,0.0,NaN,NaN
17323,28,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
70181,25,400.09,1,400.09,NaN,400.09,400.09,400.09,NaN,0.0,NaN,NaN,400.09,0.0,NaN,NaN
69971,2,1147.2,1,1147.2,NaN,1147.2,1147.2,1147.2,NaN,0.0,NaN,NaN,1147.2,0.0,NaN,NaN
70331,17,308.55,1,308.55,NaN,308.55,308.55,308.55,NaN,0.0,NaN,NaN,308.55,0.0,NaN,NaN
13784,30,38.16,1,38.16,NaN,38.16,38.16,38.16,NaN,0.0,NaN,NaN,38.16,0.0,NaN,NaN
15156,4,391.46,1,391.46,NaN,391.46,391.46,391.46,NaN,0.0,NaN,NaN,391.46,0.0,NaN,NaN
17677,2,47.04,1,47.04,NaN,47.04,47.04,47.04,NaN,0.0,NaN,NaN,47.04,0.0,NaN,NaN
15694,24,406.8,1,406.8,NaN,406.8,406.8,406.8,NaN,0.0,NaN,NaN,406.8,0.0,NaN,NaN
18193,20,20.85,1,20.85,NaN,20.85,20.85,20.85,NaN,0.0,NaN,NaN,20.85,0.0,NaN,NaN
15279,2,13.1,1,13.1,NaN,13.1,13.1,13.1,NaN,0.0,NaN,NaN,13.1,0.0,NaN,NaN
16817,24,42.5,1,42.5,NaN,42.5,42.5,42.5,NaN,0.0,NaN,NaN,42.5,0.0,NaN,NaN
70110,6,9.46,2,12.75,-1.999999999999997,6.17,12.75,6.17,3.9905476926718394E-16,3.29,4.652762620207483,4.652762620207483,18.92,10.8241,21.6482,21.6482
69802,12,29.75,1,29.75,NaN,29.75,29.75,29.75,NaN,0.0,NaN,NaN,29.75,0.0,NaN,NaN
70457,11,25.8,1,25.8,NaN,25.8,25.8,25.8,NaN,0.0,NaN,NaN,25.8,0.0,NaN,NaN
17979,11,19.9,1,19.9,NaN,19.9,19.9,19.9,NaN,0.0,NaN,NaN,19.9,0.0,NaN,NaN
16713,18,28.65,1,28.65,NaN,28.65,28.65,28.65,NaN,0.0,NaN,NaN,28.65,0.0,NaN,NaN
70002,22,14.614999999999998,2,10.08,-2.0000000000000018,19.15,19.15,10.08,6.094643633529258E-16,4.534999999999999,6.413458505361985,6.413458505361985,29.229999999999997,20.566224999999992,41.132449999999984,41.132449999999984
69658,1,0.5,1,0.5,NaN,0.5,0.5,0.5,NaN,0.0,NaN,NaN,0.5,0.0,NaN,NaN
12544,16,17.0,1,17.0,NaN,17.0,17.0,17.0,NaN,0.0,NaN,NaN,17.0,0.0,NaN,NaN
13267,10,8.2,1,8.2,NaN,8.2,8.2,8.2,NaN,0.0,NaN,NaN,8.2,0.0,NaN,NaN
14047,3,148.11,2,286.92,-1.9999999999999991,9.3,286.92,9.3,0.0,138.81,196.30698459300933,196.30698459300933,296.22,19268.2161,38536.4322,38536.4322
17235,23,341.9,1,341.9,NaN,341.9,341.9,341.9,NaN,0.0,NaN,NaN,341.9,0.0,NaN,NaN
69787,6,307.68,1,307.68,NaN,307.68,307.68,307.68,NaN,0.0,NaN,NaN,307.68,0.0,NaN,NaN
69918,11,1482.8866666666665,3,269.7,-1.4999999999999987,3949.66,3949.66,229.3,0.7068223183770594,1744.3501270355355,2136.383871998039,2136.383871998039,4448.66,3042757.365688889,4564136.048533333,4564136.048533333
14443,15,303.5,1,303.5,NaN,303.5,303.5,303.5,NaN,0.0,NaN,NaN,303.5,0.0,NaN,NaN
69384,15,308.05,1,308.05,NaN,308.05,308.05,308.05,NaN,0.0,NaN,NaN,308.05,0.0,NaN,NaN
14907,22,618.07,1,618.07,NaN,618.07,618.07,618.07,NaN,0.0,NaN,NaN,618.07,0.0,NaN,NaN
70258,7,177.26,1,177.26,NaN,177.26,177.26,177.26,NaN,0.0,NaN,NaN,177.26,0.0,NaN,NaN
69978,10,127.05,1,127.05,NaN,127.05,127.05,127.05,NaN,0.0,NaN,NaN,127.05,0.0,NaN,NaN
12748,21,46.041111111111114,9,130.64,-1.4116660773958303,7.95,130.64,1.65,0.7252955904280282,52.19414621167236,55.360252086773514,55.360252086773514,414.37,2724.2288987654324,3064.7575111111114,3064.7575111111114
13969,2,317.59,1,317.59,NaN,317.59,317.59,317.59,NaN,0.0,NaN,NaN,317.59,0.0,NaN,NaN
69660,5,300.65,1,300.65,NaN,300.65,300.65,300.65,NaN,0.0,NaN,NaN,300.65,0.0,NaN,NaN
17739,3,360.06,1,360.06,NaN,360.06,360.06,360.06,NaN,0.0,NaN,NaN,360.06,0.0,NaN,NaN
13491,2,97.5,1,97.5,NaN,97.5,97.5,97.5,NaN,0.0,NaN,NaN,97.5,0.0,NaN,NaN
16013,20,690.5,2,204.0,-2.0,1177.0,1177.0,204.0,0.0,486.5,688.0148980945107,688.0148980945107,1381.0,236682.25,473364.5,473364.5
12600,28,198.3,1,198.3,NaN,198.3,198.3,198.3,NaN,0.0,NaN,NaN,198.3,0.0,NaN,NaN
70301,5,135.12,1,135.12,NaN,135.12,135.12,135.12,NaN,0.0,NaN,NaN,135.12,0.0,NaN,NaN
13093,12,1374.46,1,1374.46,NaN,1374.46,1374.46,1374.46,NaN,0.0,NaN,NaN,1374.46,0.0,NaN,NaN
69426,9,112.08,1,112.08,NaN,112.08,112.08,112.08,NaN,0.0,NaN,NaN,112.08,0.0,NaN,NaN
70504,4,171.46,1,171.46,NaN,171.46,171.46,171.46,NaN,0.0,NaN,NaN,171.46,0.0,NaN,NaN
69947,26,155.17,1,155.17,NaN,155.17,155.17,155.17,NaN,0.0,NaN,NaN,155.17,0.0,NaN,NaN
70021,1,47.5,1,47.5,NaN,47.5,47.5,47.5,NaN,0.0,NaN,NaN,47.5,0.0,NaN,NaN
13782,17,191.94,1,191.94,NaN,191.94,191.94,191.94,NaN,0.0,NaN,NaN,191.94,0.0,NaN,NaN
14135,2,167.4,1,167.4,NaN,167.4,167.4,167.4,NaN,0.0,NaN,NaN,167.4,0.0,NaN,NaN
12747,16,489.21000000000004,2,303.04,-2.000000000000001,675.38,675.38,303.04,0.0,186.17,263.2841389069991,263.2841389069991,978.4200000000001,34659.268899999995,69318.53779999999,69318.53779999999
70385,9,1715.85,1,1715.85,NaN,1715.85,1715.85,1715.85,NaN,0.0,NaN,NaN,1715.85,0.0,NaN,NaN
70473,20,343.55,1,343.55,NaN,343.55,343.55,343.55,NaN,0.0,NaN,NaN,343.55,0.0,NaN,NaN
17961,28,4.033333333333333,3,7.2,-1.5000000000000022,3.25,7.2,1.65,0.46587442645793986,2.3324998511373067,2.856717230202061,2.856717230202061,12.1,5.440555555555558,8.160833333333336,8.160833333333336
70176,29,143.92,1,143.92,NaN,143.92,143.92,143.92,NaN,0.0,NaN,NaN,143.92,0.0,NaN,NaN
14692,1,121.25,1,121.25,NaN,121.25,121.25,121.25,NaN,0.0,NaN,NaN,121.25,0.0,NaN,NaN
12823,1,306.0,1,306.0,NaN,306.0,306.0,306.0,NaN,0.0,NaN,NaN,306.0,0.0,NaN,NaN
70139,5,1206.21,2,1943.4,-1.9999999999999971,469.02,1943.4,469.02,5.951162228447094E-16,737.19,1042.544096045822,1042.544096045822,2412.42,543449.0961000001,1086898.1922000002,1086898.1922000002
14676,16,556.32,1,556.32,NaN,556.32,556.32,556.32,NaN,0.0,NaN,NaN,556.32,0.0,NaN,NaN
70173,14,276.90333333333336,3,310.77,-1.4999999999999993,325.64,325.64,194.3,-0.673254031181823,58.72399982592768,71.92191761440549,71.92191761440549,830.71,3448.508155555554,5172.762233333331,5172.762233333331
69971,13,533.18,1,533.18,NaN,533.18,533.18,533.18,NaN,0.0,NaN,NaN,533.18,0.0,NaN,NaN
70246,17,147.45,2,130.56,-2.0000000000000018,164.34,164.34,130.56,0.0,16.89,23.886067068481577,23.886067068481577,294.9,285.2721,570.5442,570.5442
69931,29,1024.55,2,1588.16,-1.9999999999999998,460.94,1588.16,460.94,0.0,563.61,797.0649058891001,797.0649058891001,2049.1,317656.2321,635312.4642,635312.4642
15061,14,1649.58,1,1649.58,NaN,1649.58,1649.58,1649.58,NaN,0.0,NaN,NaN,1649.58,0.0,NaN,NaN
13341,21,775.85,1,775.85,NaN,775.85,775.85,775.85,NaN,0.0,NaN,NaN,775.85,0.0,NaN,NaN
69776,3,89.51666666666667,3,6.8,-1.4999999999999998,7.95,253.8,6.8,0.7070548085342809,116.16680774740358,142.27470201456524,142.27470201456524,268.55,13494.727222222224,20242.090833333335,20242.090833333335
69774,17,173.77,1,173.77,NaN,173.77,173.77,173.77,NaN,0.0,NaN,NaN,173.77,0.0,NaN,NaN
13988,22,631.06,1,631.06,NaN,631.06,631.06,631.06,NaN,0.0,NaN,NaN,631.06,0.0,NaN,NaN
13047,23,427.15,1,427.15,NaN,427.15,427.15,427.15,NaN,0.0,NaN,NaN,427.15,0.0,NaN,NaN
14272,16,132.09,1,132.09,NaN,132.09,132.09,132.09,NaN,0.0,NaN,NaN,132.09,0.0,NaN,NaN
16609,27,546.0899999999999,2,557.53,-2.0000000000000013,534.65,557.53,534.65,0.0,11.439999999999998,16.178603153548206,16.178603153548206,1092.1799999999998,130.87359999999995,261.7471999999999,261.7471999999999
70192,15,583.79,1,583.79,NaN,583.79,583.79,583.79,NaN,0.0,NaN,NaN,583.79,0.0,NaN,NaN
69482,6,223.19,1,223.19,NaN,223.19,223.19,223.19,NaN,0.0,NaN,NaN,223.19,0.0,NaN,NaN
15442,23,594.0,1,594.0,NaN,594.0,594.0,594.0,NaN,0.0,NaN,NaN,594.0,0.0,NaN,NaN
69806,5,100.8,1,100.8,NaN,100.8,100.8,100.8,NaN,0.0,NaN,NaN,100.8,0.0,NaN,NaN
14210,30,305.46,1,305.46,NaN,305.46,305.46,305.46,NaN,0.0,NaN,NaN,305.46,0.0,NaN,NaN
70245,3,154.66,1,154.66,NaN,154.66,154.66,154.66,NaN,0.0,NaN,NaN,154.66,0.0,NaN,NaN
69691,6,224.78,1,224.78,NaN,224.78,224.78,224.78,NaN,0.0,NaN,NaN,224.78,0.0,NaN,NaN
70300,30,302.4,1,302.4,NaN,302.4,302.4,302.4,NaN,0.0,NaN,NaN,302.4,0.0,NaN,NaN
69889,29,361.32,1,361.32,NaN,361.32,361.32,361.32,NaN,0.0,NaN,NaN,361.32,0.0,NaN,NaN
12463,18,297.38,1,297.38,NaN,297.38,297.38,297.38,NaN,0.0,NaN,NaN,297.38,0.0,NaN,NaN
14389,31,311.14,1,311.14,NaN,311.14,311.14,311.14,NaN,0.0,NaN,NaN,311.14,0.0,NaN,NaN
16235,16,320.83,1,320.83,NaN,320.83,320.83,320.83,NaN,0.0,NaN,NaN,320.83,0.0,NaN,NaN
18065,3,62.04,1,62.04,NaN,62.04,62.04,62.04,NaN,0.0,NaN,NaN,62.04,0.0,NaN,NaN
69390,29,654.18,1,654.18,NaN,654.18,654.18,654.18,NaN,0.0,NaN,NaN,654.18,0.0,NaN,NaN
15021,7,218.14,1,218.14,NaN,218.14,218.14,218.14,NaN,0.0,NaN,NaN,218.14,0.0,NaN,NaN
15805,6,17.7,1,17.7,NaN,17.7,17.7,17.7,NaN,0.0,NaN,NaN,17.7,0.0,NaN,NaN
13102,16,236.44,1,236.44,NaN,236.44,236.44,236.44,NaN,0.0,NaN,NaN,236.44,0.0,NaN,NaN
69711,27,382.46,1,382.46,NaN,382.46,382.46,382.46,NaN,0.0,NaN,NaN,382.46,0.0,NaN,NaN
14481,30,333.65,1,333.65,NaN,333.65,333.65,333.65,NaN,0.0,NaN,NaN,333.65,0.0,NaN,NaN
70046,18,410.9,1,410.9,NaN,410.9,410.9,410.9,NaN,0.0,NaN,NaN,410.9,0.0,NaN,NaN
70169,16,390.45500000000004,2,406.66,-2.0,374.25,406.66,374.25,0.0,16.205000000000013,22.917330778256023,22.917330778256023,780.9100000000001,262.6020250000004,525.2040500000008,525.2040500000008
14145,20,594.0,2,594.0,NaN,594.0,594.0,594.0,NaN,0.0,0.0,0.0,1188.0,0.0,0.0,0.0
17381,28,251.68,1,251.68,NaN,251.68,251.68,251.68,NaN,0.0,NaN,NaN,251.68,0.0,NaN,NaN
70452,30,501.37,1,501.37,NaN,501.37,501.37,501.37,NaN,0.0,NaN,NaN,501.37,0.0,NaN,NaN
70113,14,224.3,1,224.3,NaN,224.3,224.3,224.3,NaN,0.0,NaN,NaN,224.3,0.0,NaN,NaN
15203,15,301.98,1,301.98,NaN,301.98,301.98,301.98,NaN,0.0,NaN,NaN,301.98,0.0,NaN,NaN
14680,27,2688.27,1,2688.27,NaN,2688.27,2688.27,2688.27,NaN,0.0,NaN,NaN,2688.27,0.0,NaN,NaN
17282,2,687.0,1,687.0,NaN,687.0,687.0,687.0,NaN,0.0,NaN,NaN,687.0,0.0,NaN,NaN
69664,5,396.81,1,396.81,NaN,396.81,396.81,396.81,NaN,0.0,NaN,NaN,396.81,0.0,NaN,NaN
69728,3,283.955,2,350.58,-2.0,217.33,350.58,217.33,0.0,66.62499999999999,94.22197859310744,94.22197859310744,567.91,4438.890624999998,8877.781249999996,8877.781249999996
15498,16,660.76,1,660.76,NaN,660.76,660.76,660.76,NaN,0.0,NaN,NaN,660.76,0.0,NaN,NaN
70030,9,68.08,1,68.08,NaN,68.08,68.08,68.08,NaN,0.0,NaN,NaN,68.08,0.0,NaN,NaN
15752,16,335.2,1,335.2,NaN,335.2,335.2,335.2,NaN,0.0,NaN,NaN,335.2,0.0,NaN,NaN
69994,29,377.25,1,377.25,NaN,377.25,377.25,377.25,NaN,0.0,NaN,NaN,377.25,0.0,NaN,NaN
70059,7,161.16,1,161.16,NaN,161.16,161.16,161.16,NaN,0.0,NaN,NaN,161.16,0.0,NaN,NaN
15206,31,183.6,1,183.6,NaN,183.6,183.6,183.6,NaN,0.0,NaN,NaN,183.6,0.0,NaN,NaN
70192,25,316.62,1,316.62,NaN,316.62,316.62,316.62,NaN,0.0,NaN,NaN,316.62,0.0,NaN,NaN
17894,16,128.9,1,128.9,NaN,128.9,128.9,128.9,NaN,0.0,NaN,NaN,128.9,0.0,NaN,NaN
69659,21,835.95,1,835.95,NaN,835.95,835.95,835.95,NaN,0.0,NaN,NaN,835.95,0.0,NaN,NaN
70090,7,266.48,1,266.48,NaN,266.48,266.48,266.48,NaN,0.0,NaN,NaN,266.48,0.0,NaN,NaN
12924,23,278.43,1,278.43,NaN,278.43,278.43,278.43,NaN,0.0,NaN,NaN,278.43,0.0,NaN,NaN
13014,18,399.15,1,399.15,NaN,399.15,399.15,399.15,NaN,0.0,NaN,NaN,399.15,0.0,NaN,NaN
69951,4,180.95,1,180.95,NaN,180.95,180.95,180.95,NaN,0.0,NaN,NaN,180.95,0.0,NaN,NaN
69595,18,5867.08,1,5867.08,NaN,5867.08,5867.08,5867.08,NaN,0.0,NaN,NaN,5867.08,0.0,NaN,NaN
15579,9,149.0,1,149.0,NaN,149.0,149.0,149.0,NaN,0.0,NaN,NaN,149.0,0.0,NaN,NaN
70252,7,15.7,1,15.7,NaN,15.7,15.7,15.7,NaN,0.0,NaN,NaN,15.7,0.0,NaN,NaN
12720,23,485.78,1,485.78,NaN,485.78,485.78,485.78,NaN,0.0,NaN,NaN,485.78,0.0,NaN,NaN
16059,6,105.3,1,105.3,NaN,105.3,105.3,105.3,NaN,0.0,NaN,NaN,105.3,0.0,NaN,NaN
16478,19,33.0,1,33.0,NaN,33.0,33.0,33.0,NaN,0.0,NaN,NaN,33.0,0.0,NaN,NaN
18221,5,171.8,1,171.8,NaN,171.8,171.8,171.8,NaN,0.0,NaN,NaN,171.8,0.0,NaN,NaN
13827,27,111.29,1,111.29,NaN,111.29,111.29,111.29,NaN,0.0,NaN,NaN,111.29,0.0,NaN,NaN
14397,16,155.83,2,179.86,-2.0000000000000004,131.8,179.86,131.8,0.0,24.03,33.98355190382548,33.98355190382548,311.66,577.4409,1154.8818,1154.8818
70214,27,50.4,1,50.4,NaN,50.4,50.4,50.4,NaN,0.0,NaN,NaN,50.4,0.0,NaN,NaN
